representation,arm,repeat,inchikey,name,target,prediction
Morgan,augmented_pc_ec_train_only,9,YXFVVABEGXRONW-UHFFFAOYSA-N,toluene,2.40445,7.75750350952
Morgan,augmented_pc_ec_train_only,9,ZBCBWPMODOFKDW-UHFFFAOYSA-N,diethanolamine,24.69,24.3890724182
Morgan,augmented_pc_ec_train_only,9,ZHNUHDYFZUAESO-UHFFFAOYSA-N,formamide,106.14,8.70231342316
Morgan,augmented_pc_ec_train_only,9,ZIBGPFATKBEMQZ-UHFFFAOYSA-N,triethylene glycol,23.07,20.3123283386
Morgan,augmented_pc_ec_train_only,9,ZMXDDKWLCZADIW-UHFFFAOYSA-N,dimethylformamide,36.55,16.4152488708
Morgan,augmented_pc_ec_train_only,9,ZPTRYWVRCNOTAS-UHFFFAOYSA-M,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,16.5,19.3825798035
Morgan,augmented_pc_ec_train_only,9,ZSIAUFGUXNUGDI-UHFFFAOYSA-N,hexan-1-ol,14.26,13.6606769562
Morgan,augmented_pc_ec_train_only,9,ZTOMUSMDRMJOTH-UHFFFAOYSA-N,pentanedinitrile,34.6,26.7668628693
Morgan,augmented_pc_ec_train_only,9,ZUHZGEOKBKGPSW-UHFFFAOYSA-N,"2,5,8,11,14-pentaoxapentadecane",7.798,7.99639129639
Morgan,augmented_pc_ec_train_only,9,ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,2-methyl-1-propanol,17.96,19.6517333984
Morgan,augmented_pc_ec_train_only,9,HXDLWJWIAHWIKI-UHFFFAOYSA-N,beta-Hydroxyethyl acetate (Glycol monoacetate),13,33.1769828796
Morgan,augmented_pc_ec_train_only,9,IYXGSMUGOJNHAZ-UHFFFAOYSA-N,Diethyl malonate,8.03,9.8009147644
Morgan,augmented_pc_ec_train_only,9,SVONRAPFKPVNKG-UHFFFAOYSA-N,"beta-Ethoxyethyl acetate (""Cellosolve"" acetate)",7.57,8.9005613327
Morgan,augmented_pc_ec_train_only,9,KXKVLQRXCPHEJC-UHFFFAOYSA-N,Methyl acetate,6.68,12.6290721893
Morgan,augmented_pc_ec_train_only,9,XEKOWRVHYACXOJ-UHFFFAOYSA-N,Ethyl acetate,6.02,7.64572525024
Morgan,augmented_pc_ec_train_only,9,DIQMPQMYFZXDAX-UHFFFAOYSA-N,Amyl formate,6.49,9.88367557526
Morgan,augmented_pc_ec_train_only,9,DKPFZGUDAPQIHT-UHFFFAOYSA-N,Butyl acetate,5.01,8.9005613327
Morgan,augmented_pc_ec_train_only,9,GJRQTCIYDGXPES-UHFFFAOYSA-N,Isobutyl acetate,5.29,12.7960176468
Morgan,augmented_pc_ec_train_only,9,XNWFRZJHXBZDAG-UHFFFAOYSA-N,2-Methoxyethanol,16,20.0253658295
Morgan,augmented_pc_ec_train_only,9,SWXVUIWOUIDPGS-UHFFFAOYSA-N,4-Hydroxy-4-methyl-2-pentanone (Diacetone alcohol),18.2,20.7927055359
Morgan,augmented_pc_ec_train_only,9,CSCPPACGZOOCGX-UHFFFAOYSA-N,Acetone,20.7,17.8380641937
Morgan,augmented_pc_ec_train_only,9,RTZKZFJDLAIYFH-UHFFFAOYSA-N,Ethyl ether,4.335,4.31231880188
Morgan,augmented_pc_ec_train_only,9,XNLICIUVMPYHGG-UHFFFAOYSA-N,2-Pentanone,15.45,13.7752933502
Morgan,augmented_pc_ec_train_only,9,FDPIMTJIUBPUKL-UHFFFAOYSA-N,3-Pentanone,17,12.7712812424
Morgan,augmented_pc_ec_train_only,9,NTIZESTWPVYFNL-UHFFFAOYSA-N,4-Methyl-2-pentanone,13.11,17.7304439545
Morgan,augmented_pc_ec_train_only,9,JFDZBHWFFUWGJE-UHFFFAOYSA-N,Benzonitrile,25.2,30.2101802826
Morgan,augmented_pc_ec_train_only,9,DTQVDTLACAAQTR-UHFFFAOYSA-N,Trifluoroacetic acid,39.5,21.409910202
Morgan,augmented_pc_ec_train_only,9,HEBKCHPVOIAQTA-NGQZWQHPSA-N,Xylitol,40,34.9364395142
Morgan,augmented_pc_ec_train_only,9,NVJBFARDFTXOTO-UHFFFAOYSA-N,Ethyl sulfite,15.9,18.2373981476
Morgan,augmented_pc_ec_train_only,9,SQYNKIJPMDEDEG-UHFFFAOYSA-N,Paraldehyde,13.9,8.72071266174
Morgan,augmented_pc_ec_train_only,9,WFCLYEAZTHWNEH-UHFFFAOYSA-N,Ethyl thiocyanate,29.3,22.1372261047
Morgan,augmented_pc_ec_train_only,9,YPFDHNVEDLHUCE-UHFFFAOYSA-N,"1,3-Propanediol",35,22.8233070374
Morgan,augmented_pc_ec_train_only,9,FERIUCNNQQJTOY-UHFFFAOYSA-N,Butyric acid,2.97,14.0650691986
Morgan,augmented_pc_ec_train_only,9,YNAVUWVOSKDBBP-UHFFFAOYSA-N,Morpholine,7.33,10.4250421524
Morgan,augmented_pc_ec_train_only,9,WERYXYBDKMZEQL-UHFFFAOYSA-N,"1,4-Butanediol",30.2,25.5651378632
Morgan,augmented_pc_ec_train_only,9,SPEUIVXLLWOEMJ-UHFFFAOYSA-N,"1,1-Dimethoxyethane",3.49,7.06225204468
Morgan,augmented_pc_ec_train_only,9,NQPDZGIKBAWPEJ-UHFFFAOYSA-N,Valeric acid,2.66,13.2198781967
Morgan,augmented_pc_ec_train_only,9,GWYFCOCPABKNJV-UHFFFAOYSA-N,Isovaleric acid,2.64,18.8908519745
Morgan,augmented_pc_ec_train_only,9,ISPYQTSUDJAMAB-UHFFFAOYSA-N,o-Chlorophenol,6.31,7.74283790588
Morgan,augmented_pc_ec_train_only,9,SVTBMSDMJJWYQN-UHFFFAOYSA-N,"2-Methyl-2,4-pentanediol",24.4,15.7644662857
Morgan,augmented_pc_ec_train_only,9,DHKHKXVYLBGOIT-UHFFFAOYSA-N,"1,1-Diethoxyethane",3.8,4.69474840164
Morgan,augmented_pc_ec_train_only,9,QJPJQTDYNZXKQF-UHFFFAOYSA-N,p-Bromoanisole,7.06,6.23656654358
Morgan,augmented_pc_ec_train_only,9,WEVYAHXRMPXWCK-UHFFFAOYSA-N,Acetonitrile,37.5,28.3857326508
Morgan,augmented_pc_ec_train_only,9,LCGLNKUTAGEVQW-UHFFFAOYSA-N,Methyl ether,5.02,8.49913787842
Morgan,augmented_pc_ec_train_only,9,FVSKHRXBFJPNKK-UHFFFAOYSA-N,Propionitrile,27.2,23.2849349976
Morgan,augmented_pc_ec_train_only,9,NKKMVIVFRUYPLQ-NSCUHMNNSA-N,Crotononitrile (bp 108 C),36.1,23.3655109406
Morgan,augmented_pc_ec_train_only,9,ZWEHNKRNPOVVGH-UHFFFAOYSA-N,2-Butanone,18.51,12.0121278763
Morgan,augmented_pc_ec_train_only,9,XCIXKGXIYUWCLL-UHFFFAOYSA-N,Cyclopentanol,18,9.99963474274
Morgan,augmented_pc_ec_train_only,9,PHTQWCKDNZKARW-UHFFFAOYSA-N,3-Methyl-1-butanol,14.7,21.6146297455
Morgan,augmented_pc_ec_train_only,9,MSXVEPNJUHWQHW-UHFFFAOYSA-N,2-Methyl-2-butanol,5.82,7.53926420212
Morgan,augmented_pc_ec_train_only,9,POLCUAVZOMRGSN-UHFFFAOYSA-N,Propyl ether,3.39,5.245698452
Morgan,augmented_pc_ec_train_only,9,ZAFNJMIOTHYJRJ-UHFFFAOYSA-N,Isopropyl ether,3.88,7.13719320297
Morgan,augmented_pc_ec_train_only,9,WVDDGKGOMKODPV-UHFFFAOYSA-N,Benzyl alcohol,13.1,16.6139602661
Morgan,augmented_pc_ec_train_only,9,QWVGKYWNOKOFNN-UHFFFAOYSA-N,o-Cresol,11.5,7.75750350952
Morgan,augmented_pc_ec_train_only,9,RLSSMJSEOOYNOY-UHFFFAOYSA-N,m-Cresol,11.8,8.04883670807
Morgan,augmented_pc_ec_train_only,9,RDOXTESZEPMUJZ-UHFFFAOYSA-N,Methoxybenzene (Anisole),4.33,6.23656654358
Morgan,augmented_pc_ec_train_only,9,LFSAPCRASZRSKS-UHFFFAOYSA-N,2-Methylcyclohexanone,14,18.1495437622
Morgan,augmented_pc_ec_train_only,9,UJBOOUHRTQVGRU-UHFFFAOYSA-N,3-Methylcyclohexanone,12.4,21.3110904694
Morgan,augmented_pc_ec_train_only,9,VGVHNLRUAMRIEW-UHFFFAOYSA-N,4-Methylcyclohexanone,12.4,16.5847434998
Morgan,augmented_pc_ec_train_only,9,NDVWOBYBJYUSMF-UHFFFAOYSA-N,2-Methylcyclohexanol,13.3,7.7109375
Morgan,augmented_pc_ec_train_only,9,HTSABYAWKQAHBT-UHFFFAOYSA-N,3-Methylcyclohexanol,12.3,8.41574764252
Morgan,augmented_pc_ec_train_only,9,MQWCXKGKQLNYQG-UHFFFAOYSA-N,4-Methylcyclohexanol,13.3,7.7109375
Morgan,augmented_pc_ec_train_only,9,QGJOPFRUJISHPQ-UHFFFAOYSA-N,Carbon disulfide,2.641,11.5813922882
Morgan,augmented_pc_ec_train_only,9,LCZUOKDVTBMCMX-UHFFFAOYSA-N,"2,5-Dimethylpyrazine",2.436,8.38666534424
Morgan,augmented_pc_ec_train_only,9,MVPPADPHJFYWMZ-UHFFFAOYSA-N,Chlorobenzene,5.621,7.0300359726
Morgan,augmented_pc_ec_train_only,9,YWAKXRMUMFPDSH-UHFFFAOYSA-N,1-Pentene,2.1,5.21744966507
Morgan,augmented_pc_ec_train_only,9,MHNNAWXXUZQSNM-UHFFFAOYSA-N,2-Methyl-1-butene,2.197,6.68033361435
Morgan,augmented_pc_ec_train_only,9,RGSFGYAAUTVSQA-UHFFFAOYSA-N,Cyclopentane,1.965,11.5813922882
Morgan,augmented_pc_ec_train_only,9,FOTXAJDDGPYIFU-UHFFFAOYSA-N,Ethylcyclopropane,1.933,7.16257619858
Morgan,augmented_pc_ec_train_only,9,OFBQJSOFQDEBGM-UHFFFAOYSA-N,n-Pentane,1.844,5.62219524384
Morgan,augmented_pc_ec_train_only,9,QWTDNUCVQCZILF-UHFFFAOYSA-N,2-Methylbutane,1.843,6.99715089798
Morgan,augmented_pc_ec_train_only,9,UHOVQNZJYSORNB-UHFFFAOYSA-N,Benzene,2.284,8.37037754059
Morgan,augmented_pc_ec_train_only,9,HGCIXCUEYOPUTN-UHFFFAOYSA-N,Cyclohexene,2.22,9.24522590637
Morgan,augmented_pc_ec_train_only,9,GDOPTJXRTPNYNR-UHFFFAOYSA-N,Methylcyclopentane,1.985,7.7109375
Morgan,augmented_pc_ec_train_only,9,NEZRFXZYPAIZAD-UHFFFAOYSA-N,Ethylcyclobutane,1.965,6.75774908066
Morgan,augmented_pc_ec_train_only,9,ZQDPJFUHLCOCRG-WAYWQWQTSA-N,cis-3-Hexene,2.062,6.29465770721
Morgan,augmented_pc_ec_train_only,9,ZQDPJFUHLCOCRG-AATRIKPKSA-N,trans-3-Hexene,2,6.29465770721
Morgan,augmented_pc_ec_train_only,9,VLKZOEOYAKHREP-UHFFFAOYSA-N,n-Hexane,1.89,6.43180942535
Morgan,augmented_pc_ec_train_only,9,RWNKSTSCBHKHTB-UHFFFAOYSA-N,"Hexachloro-1,3-butadiene",2.55,21.9181518555
Morgan,augmented_pc_ec_train_only,9,CYTYCFOTNPOANT-UHFFFAOYSA-N,Tetrachloroethylene,2.3,11.2994022369
Morgan,augmented_pc_ec_train_only,9,UQEAIHBTYFGYIE-UHFFFAOYSA-N,Hexamethyldisiloxane,2.17,9.12169361115
Morgan,augmented_pc_ec_train_only,9,GETTZEONDQJALK-UHFFFAOYSA-N,"alpha,alpha,alpha-Trifluorotoluene",9.18,8.0787820816
Morgan,augmented_pc_ec_train_only,9,KFUSEUYYWQURPO-UPHRSURJSA-N,"cis-1,2-Dichloroethylene",9.2,9.58982086182
Morgan,augmented_pc_ec_train_only,9,KFUSEUYYWQURPO-OWOJBTEDSA-N,"trans-1,2-Dichloroethylene",2.14,9.49781227112
Morgan,augmented_pc_ec_train_only,9,PIICEJLVQHRZGT-UHFFFAOYSA-N,"1,2-Ethanediamine",14.2,10.7296886444
Morgan,augmented_pc_ec_train_only,9,QBELEDRHMPMKHP-UHFFFAOYSA-N,1-Bromo-2-chlorobenzene,6.8,7.66372346878
Morgan,augmented_pc_ec_train_only,9,JRGGUPZKKTVKOV-UHFFFAOYSA-N,1-Bromo-3-chlorobenzene,4.58,7.66372346878
Morgan,augmented_pc_ec_train_only,9,WQONPSCCEXUXTQ-UHFFFAOYSA-N,o-Dibromobenzene,7.35,7.66372346878
Morgan,augmented_pc_ec_train_only,9,JSRLURSZEMLAFO-UHFFFAOYSA-N,m-Dibromobenzene,4.8,8.0787820816
Morgan,augmented_pc_ec_train_only,9,RFFLAFLAYFXFSW-UHFFFAOYSA-N,o-Dichlorobenzene,9.93,7.27749347687
Morgan,augmented_pc_ec_train_only,9,ZPQOPVIELGIULI-UHFFFAOYSA-N,m-Dichlorobenzene,5.04,8.12954902649
Morgan,augmented_pc_ec_train_only,9,SFPQFQUXAJOWNF-UHFFFAOYSA-N,m-Diiodobenzene,4.25,8.28851032257
Morgan,augmented_pc_ec_train_only,9,ROSDSFDQCJNGOL-UHFFFAOYSA-N,Dimethylamine,5.26,8.32148170471
Morgan,augmented_pc_ec_train_only,9,GETQZCLCWQTVFV-UHFFFAOYSA-N,Trimethylamine,2.44,14.2450284958
Morgan,augmented_pc_ec_train_only,9,YLQBMQCUIZJEEH-UHFFFAOYSA-N,Furan,2.95,8.50853347778
Morgan,augmented_pc_ec_train_only,9,WQAQPCDUOCURKW-UHFFFAOYSA-N,1-Butanethiol,4.95,6.13598442078
Morgan,augmented_pc_ec_train_only,9,LJSQFQKUNVCTIA-UHFFFAOYSA-N,Ethyl sulfide,5.72,5.62219524384
Morgan,augmented_pc_ec_train_only,9,JUJWROOIHBZHMG-UHFFFAOYSA-N,Pyridine,12.3,9.95360183716
Morgan,augmented_pc_ec_train_only,9,OEPRBXUJOQLYID-UHFFFAOYSA-N,1-Fluoropentane,4.24,6.71268844604
Morgan,augmented_pc_ec_train_only,9,HLLCNVLEVVFTJB-UHFFFAOYSA-N,2-Fluoro-2-methylbutane,5.89,5.80892944336
Morgan,augmented_pc_ec_train_only,9,ZRKMQKLGEQPLNS-UHFFFAOYSA-N,1-Pentanethiol,4.55,5.7042722702
Morgan,augmented_pc_ec_train_only,9,QARVLSVVCXYDNA-UHFFFAOYSA-N,Bromobenzene,5.4,7.93823480606
Morgan,augmented_pc_ec_train_only,9,PYLWMHQQBFSUBP-UHFFFAOYSA-N,Fluorobenzene,5.42,8.0787820816
Morgan,augmented_pc_ec_train_only,9,SNHMUERNLJLMHN-UHFFFAOYSA-N,Iodobenzene,4.63,7.93823480606
Morgan,augmented_pc_ec_train_only,9,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,Aniline,6.89,9.90127563477
Morgan,augmented_pc_ec_train_only,9,ZMANZCXQSJIPKH-UHFFFAOYSA-N,Triethylamine,2.42,5.80892944336
Morgan,augmented_pc_ec_train_only,9,IBSQPLPBRSHTTG-UHFFFAOYSA-N,o-Chlorotoluene,4.45,7.75750350952
Morgan,augmented_pc_ec_train_only,9,OSOUNOBYRMOXQQ-UHFFFAOYSA-N,m-Chlorotoluene,5.55,7.66372346878
Morgan,augmented_pc_ec_train_only,9,NPDACUSDTOMAMK-UHFFFAOYSA-N,p-Chlorotoluene,6.08,7.90428066254
Morgan,augmented_pc_ec_train_only,9,MMZYCBHLNZVROM-UHFFFAOYSA-N,o-Fluorotoluene,4.22,8.08589267731
Morgan,augmented_pc_ec_train_only,9,BTQZKHUEUDPRST-UHFFFAOYSA-N,m-Fluorotoluene,5.42,7.75750350952
Morgan,augmented_pc_ec_train_only,9,WRWPPGUCZBJXKX-UHFFFAOYSA-N,p-Fluorotoluene,5.86,7.75750350952
Morgan,augmented_pc_ec_train_only,9,QQONPFPTGQHPMA-UHFFFAOYSA-N,Propene,1.875,6.92062473297
Morgan,augmented_pc_ec_train_only,9,PMJHHCWVYXUKFD-SNAWJCMRSA-N,"1,3-Pentadiene",2.32,6.92062473297
Morgan,augmented_pc_ec_train_only,9,RRHGJUQNOFWUDK-UHFFFAOYSA-N,"2-Methyl-1,3-butadiene (Isoprene)",2.1,9.80427742004
Morgan,augmented_pc_ec_train_only,9,APPOKADJQUIAHP-UHFFFAOYSA-N,"2,4-Hexadiene",2.22,7.56021738052
Morgan,augmented_pc_ec_train_only,9,RCJMVGJKROQDCB-UHFFFAOYSA-N,"2-Methyl-1,3-pentadiene",2.42,8.01429462433
Morgan,augmented_pc_ec_train_only,9,BOGRNZQRTNVZCZ-AATRIKPKSA-N,"3-Methyl-1,3-pentadiene",2.43,8.95767116547
Morgan,augmented_pc_ec_train_only,9,KVNRLNFWIYMESJ-UHFFFAOYSA-N,butanenitrile,22,21.0447883606
Morgan,augmented_pc_ec_train_only,9,RFFFKMOABOFIDF-UHFFFAOYSA-N,pentanenitrile,21,17.0631427765
Morgan,augmented_pc_ec_train_only,9,AILKHAQXUAOOFU-UHFFFAOYSA-N,hexanenitrile,16.3,16.2899131775
Morgan,augmented_pc_ec_train_only,9,YSIMAPNUZAVQER-UHFFFAOYSA-N,octanenitrile,13,18.3854007721
Morgan,augmented_pc_ec_train_only,9,HBZDPWBWBJMYRY-UHFFFAOYSA-N,decanenitrile,10.6,20.0141334534
Morgan,augmented_pc_ec_train_only,9,SZKKNEOUHLFYNA-UHFFFAOYSA-N,undecanenitrile,9.1,15.901807785
Morgan,augmented_pc_ec_train_only,9,CJSBUWDGPXGFGA-UHFFFAOYSA-N,"4-methyl-1,3-pentadiene",2.6,7.69269514084
Morgan,augmented_pc_ec_train_only,9,SDJHPPZKZZWAKF-UHFFFAOYSA-N,"2,3-dimethyl-1,3-butadiene",2.1,7.97060394287
Morgan,augmented_pc_ec_train_only,9,ZGEGCLOFRBLKSE-UHFFFAOYSA-N,1-heptene,2.05,3.73343992233
Morgan,augmented_pc_ec_train_only,9,BWEKDYGHDCHWEN-UHFFFAOYSA-N,2-methyl-2-hexene,2.96,6.87622022629
Morgan,augmented_pc_ec_train_only,9,JBTWLSYIZRCDFO-UHFFFAOYSA-N,ethyl methyl carbonate,2.96,8.05104732513
Morgan,augmented_pc_ec_train_only,9,WNXJIVFYUVYPPR-UHFFFAOYSA-N,"1,3-dioxolane",7.3,8.88613796234
Morgan,augmented_pc_ec_train_only,9,WYURNTSHIVDZCO-UHFFFAOYSA-N,tetrahydrofuran,7.5,11.4920034409
Morgan,augmented_pc_ec_train_only,9,JWUJQDFVADABEY-UHFFFAOYSA-N,2-methyltetrahydrofuran,6.2,10.7917537689
Morgan,augmented_pc_ec_train_only,9,GAEKPEKOJKCEMS-UHFFFAOYSA-N,gamma-valerolactone,36.1,16.894618988
Morgan,augmented_pc_ec_train_only,9,CWIFAKBLLXGZIC-UHFFFAOYSA-N,"1,1,2,2-tetrafluoroethyl 2,2,2-trifluoroethyl ether",3.2,9.55698108673
Morgan,augmented_pc_ec_train_only,9,HCBRSIIGBBDDCD-UHFFFAOYSA-N,"1,1,2,2-tetrafluoroethyl 2,2,3,3-tetrafluoropropyl ether",2.8,8.56499099731
Morgan,augmented_pc_ec_train_only,9,KGPPDNUWZNWPSI-UHFFFAOYSA-N,"bis(2,2,2-trifluoroethyl) ether",2.5,9.55698108673
Morgan,augmented_pc_ec_train_only,9,RJUFJBKOKNCXHH-UHFFFAOYSA-N,methyl propionate,6.2,8.47680568695
Morgan,augmented_pc_ec_train_only,9,UUIQMZJEGPQKFD-UHFFFAOYSA-N,methyl butyrate,5.48,8.93550300598
Morgan,augmented_pc_ec_train_only,9,GOYDNIKZWGIXJT-UHFFFAOYSA-N,"1,2-difluorobenzene",7.1,8.0787820816
Morgan,augmented_pc_ec_train_only,9,DLRJIFUOBPOJNS-UHFFFAOYSA-N,ethoxybenzene,4.2,3.69768476486
Morgan,augmented_pc_ec_train_only,9,SECXISVLQFMRJM-UHFFFAOYSA-N,N-methylpyrrolidone,32.2,17.795501709
Morgan,augmented_pc_ec_train_only,9,WSLDOOZREJYCGB-UHFFFAOYSA-N,"1,2-dichloroethane",10.7,9.47250747681
Morgan,augmented_pc_ec_train_only,9,ZNSMNVMLTJELDZ-UHFFFAOYSA-N,"2,2'-dichlorodiethyl ether",20.79,8.84148311615
Morgan,augmented_pc_ec_train_only,9,KNKRKFALVUDBJE-UHFFFAOYSA-N,"1,2-dichloropropane",9,8.45391941071
Morgan,augmented_pc_ec_train_only,9,YHRUOJUYPBUZOS-UHFFFAOYSA-N,"1,3-dichloropropane",9.5,9.77381896973
Morgan,augmented_pc_ec_train_only,9,KJDRSWPQXHESDQ-UHFFFAOYSA-N,"1,4-dichlorobutane",9.65,9.58982086182
Morgan,augmented_pc_ec_train_only,9,YMWUJEATGCHHMB-UHFFFAOYSA-N,dichloromethane,9.1,9.77381896973
Physical,baseline_v0.3,0,AFBPFSWMIHJQDM-UHFFFAOYSA-N,N-methylaniline,5.878,7.91412591934
Physical,baseline_v0.3,0,ALYCOCULEAWWJO-UHFFFAOYSA-N,triethylpentylammonium bis(trifluoromethylsulfonyl)imide,12.5,12.3714056015
Physical,baseline_v0.3,0,AMQJEAYHLZJPGS-UHFFFAOYSA-N,pentan-1-ol,15.736,11.96459198
Physical,baseline_v0.3,0,BAPJBEWLBFYGME-UHFFFAOYSA-N,methyl propenoate,7.021,10.8246631622
Physical,baseline_v0.3,0,BBMCTIGTTCKYKF-UHFFFAOYSA-N,heptan-1-ol,12.65,12.3333415985
Physical,baseline_v0.3,0,BDERNNFJNOPAEC-UHFFFAOYSA-N,propan-1-ol,21.3,12.9798555374
Physical,baseline_v0.3,0,BGTOWKSIORTVQH-UHFFFAOYSA-N,cyclopentanone,13.505,13.8906030655
Physical,baseline_v0.3,0,BKIMMITUMNQMOS-UHFFFAOYSA-N,nonane,1.98,2.74812054634
Physical,baseline_v0.3,0,BMRWNKZVCUKKSR-UHFFFAOYSA-N,"1,2-butanediol",22.143,22.1608886719
Physical,baseline_v0.3,0,BTANRVKWQNVYAZ-UHFFFAOYSA-N,butan-2-ol,16.6,11.7570858002
Physical,baseline_v0.3,0,BTGRAWJCKBQKAO-UHFFFAOYSA-N,hexanedinitrile,32.12,27.0986289978
Physical,baseline_v0.3,0,BTNXBLUGMAMSSH-UHFFFAOYSA-N,octanedinitrile,25.94,16.9970054626
Physical,baseline_v0.3,0,CBTVGIZVANVGBH-UHFFFAOYSA-N,2-amino-2-methylpropan-1-ol,20.59,41.5291442871
Physical,baseline_v0.3,0,CGZZMOTZOONQIA-UHFFFAOYSA-N,cycloheptanone,12.92,11.127664566
Physical,baseline_v0.3,0,CQEYYJKEWSMYFG-UHFFFAOYSA-N,butyl 2-propenoate,5.31,8.79623413086
Physical,baseline_v0.3,0,CRVGTESFCCXCTH-UHFFFAOYSA-N,N-methyldiethanolamine,22.12,20.9245624542
Physical,baseline_v0.3,0,DKGAVHZHDRPRBM-UHFFFAOYSA-N,2-methylpropan-2-ol,12.49,11.8152704239
Physical,baseline_v0.3,0,DNIAPMSPPWPWGF-UHFFFAOYSA-N,"1,2-propanediol",27.87,42.6015548706
Physical,baseline_v0.3,0,DURPTKYDGMDSBL-UHFFFAOYSA-N,dibutyl ether,3.106,3.06588101387
Physical,baseline_v0.3,0,FRZPYEHDSAQGAS-UHFFFAOYSA-M,1-butyl-3-methylimidazolium trifluoromethanesulfonate,12.9,21.5699214935
Physical,baseline_v0.3,0,FXHOOIRPVKKKFG-UHFFFAOYSA-N,"N,N-dimethylethanamide",37.72,24.9696159363
Physical,baseline_v0.3,0,FYIRUPZTYPILDH-UHFFFAOYSA-N,"1,1,1,2,3,3-hexafluoropropane",5.3105,1
Physical,baseline_v0.3,0,GRYUVYIMDGRRLN-UHFFFAOYSA-N,"1-butyl-2,3,4,5-tetramethylimidazolium bis(trifluoromethylsulfonyl)imide",15,15.7584409714
Physical,baseline_v0.3,0,GSEJCLTVZPLZKY-UHFFFAOYSA-N,triethanolamine,28.11,27.7734642029
Physical,baseline_v0.3,0,HPXRVTGHNJAIIH-UHFFFAOYSA-N,cyclohexanol,15.71,11.1490306854
Physical,baseline_v0.3,0,HQWOEDCLDNFWEV-UHFFFAOYSA-M,1-ethyl-3-methylimidazolium diethyl phosphate,16.9,22.3537826538
Physical,baseline_v0.3,0,HXJUTPCZVOIRIF-UHFFFAOYSA-N,sulfolane,44,56.233707428
Physical,baseline_v0.3,0,HZAXFHJVJLSVMW-UHFFFAOYSA-N,2-aminoethan-1-ol,31.46,59.581829071
Physical,baseline_v0.3,0,HZKDSQCZNUUQIF-UHFFFAOYSA-M,1-ethyl-3-methylimidazolium hydrogen sulfate,18.4,11.8751344681
Physical,baseline_v0.3,0,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,dimethyl sulfoxide,46.05,34.3830070496
Physical,baseline_v0.3,0,IEJIGPNLZYLLBP-UHFFFAOYSA-N,dimethyl carbonate,3.134,17.2625102997
Physical,baseline_v0.3,0,IIRFCWANHMSDCG-UHFFFAOYSA-N,cyclooctanone,14.38,8.40337467194
Physical,baseline_v0.3,0,IMNFDUFMRHMDMM-UHFFFAOYSA-N,heptane,1.93,3.05306005478
Physical,baseline_v0.3,0,JHIVVAPYMSGYDF-UHFFFAOYSA-N,cyclohexanone,15.79,12.9784593582
Physical,baseline_v0.3,0,JIGUQPWFLRLWPJ-UHFFFAOYSA-N,ethyl propenoate,6.209,12.3204107285
Physical,baseline_v0.3,0,JYPJLAPMBJKRDG-UHFFFAOYSA-M,1-ethyl-3-methylimidazolium butylsulfonate,30,18.0463142395
Physical,baseline_v0.3,0,KBPLFHHGFOOTCA-UHFFFAOYSA-N,octan-1-ol,10.66,10.0837650299
Physical,baseline_v0.3,0,KFZMGEQAYNKOFK-UHFFFAOYSA-N,propan-2-ol,18.845,18.3438930511
Physical,baseline_v0.3,0,KLTUZFZUYLXTFF-UHFFFAOYSA-N,1-(2-hydroxyethyl)-3-methylimidazolium tetrafluoroborate,23.3,18.0737915039
Physical,baseline_v0.3,0,LBHLGZNUPKUZJC-UHFFFAOYSA-N,1-butyl-1-methylpyrrolidinium dicyanamide,18,23.8285999298
Physical,baseline_v0.3,0,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,ethanol,25.02,16.1131534576
Physical,baseline_v0.3,0,LLEVMYXEJUDBTA-UHFFFAOYSA-N,heptanedinitrile,29.71,18.2678585052
Physical,baseline_v0.3,0,LRHPLDYGYMQRHN-UHFFFAOYSA-N,butan-1-ol,18.03,12.7999687195
Physical,baseline_v0.3,0,LSBXQLQATZTAPE-UHFFFAOYSA-N,1-butyl-3-methylimidazolium tetrafluoroborate,13.9,15.9450407028
Physical,baseline_v0.3,0,LVTYICIALWPMFW-UHFFFAOYSA-N,N-(2-hydroxypropyl)-2-hydroxy-1-propanamine,13.87,31.4588527679
Physical,baseline_v0.3,0,LYCAIKOWRPUZTN-UHFFFAOYSA-N,"1,2-ethanediol",39.84,56.815612793
Physical,baseline_v0.3,0,LZJIBRSVPKKOSI-UHFFFAOYSA-O,ethanolammonium nitrate,60.9,58.0927619934
Physical,baseline_v0.3,0,MCTWTZJPVLRJOU-UHFFFAOYSA-N,1-methylimidazole,39.78,32.555896759
Physical,baseline_v0.3,0,MTHSVFCYNBDYFN-UHFFFAOYSA-N,diethylene glycol,30.95,18.8301486969
Physical,baseline_v0.3,0,MWKFXSUHUHTGQN-UHFFFAOYSA-N,decan-1-ol,7.74,10.5577144623
Physical,baseline_v0.3,0,NEQXUPRFDXNNTA-UHFFFAOYSA-N,2-hydroxyethylammonium lactate,85.6,28.8154640198
Physical,baseline_v0.3,0,OHLUUHNLEMFGTQ-UHFFFAOYSA-N,N-methylacetamide,178.47,14.9495420456
