representation,arm,repeat,split,calibration_count,test_count,infinite_interval_count,infinite_interval_rate,quantile_abs_error_median,normalized_quantile_median,interval_width,coverage,coverage_lt20,coverage_20_60,coverage_gt60,normalized_interval_width,normalized_coverage,normalized_coverage_lt20,normalized_coverage_20_60,normalized_coverage_gt60,fold0_calibration_count,fold0_test_count,fold0_quantile,fold0_coverage,fold0_normalized_quantile,fold0_normalized_coverage,fold1_calibration_count,fold1_test_count,fold1_quantile,fold1_coverage,fold1_normalized_quantile,fold1_normalized_coverage,fold2_calibration_count,fold2_test_count,fold2_quantile,fold2_coverage,fold2_normalized_quantile,fold2_normalized_coverage,fold3_calibration_count,fold3_test_count,fold3_quantile,fold3_coverage,fold3_normalized_quantile,fold3_normalized_coverage,fold4_calibration_count,fold4_test_count,fold4_quantile,fold4_coverage,fold4_normalized_quantile,fold4_normalized_coverage
Physical,baseline_v0.3,6,114,117,117,0,0,19.2222717285,0.755408979808,42.0894753663,0.974358974359,0.989010989011,0.958333333333,0.5,26.9183857212,0.931623931624,0.967032967033,0.833333333333,0.5,24,23,31.4272285461,1,0.931898393024,0.95652173913,23,24,15.3198257446,0.958333333333,0.755408979808,0.916666666667,25,22,15.3781091309,0.909090909091,0.664947488601,0.863636363636,27,20,24.759511261,1,1.44770816345,1,18,28,19.2222717285,1,0.729862098954,0.928571428571
Physical,baseline_v0.3,6,115,117,117,0,0,12.1073477936,0.797734000889,30.1133187475,0.811965811966,0.882978723404,0.6,0,25.1554869277,0.905982905983,0.936170212766,0.85,0.333333333333,24,23,27.7782064819,0.913043478261,1.02480928603,1,24,23,11.5105394745,0.869565217391,0.797734000889,0.95652173913,23,24,14.8967521667,0.875,0.688755362846,0.958333333333,23,24,9.2498724365,0.75,0.849425537462,0.875,23,23,12.1073477936,0.652173913043,0.61187319897,0.739130434783
Physical,baseline_v0.3,6,116,117,117,0,0,13.8384959412,0.690951630241,26.4474169844,0.820512820513,0.892857142857,0.724137931034,0,25.9579910851,0.863247863248,0.892857142857,0.827586206897,0.5,23,24,13.8384959412,0.666666666667,0.690951630241,0.833333333333,21,26,11.2889900208,0.846153846154,0.672764384194,0.807692307692,22,25,15.3781091309,0.92,0.686227921927,0.92,24,23,11.7427265167,0.869565217391,0.849425537462,0.869565217391,27,19,14.0526743317,0.789473684211,0.725202602505,0.894736842105
Physical,baseline_v0.3,6,117,117,117,0,0,18.1191281128,0.978062103401,49.1486547356,0.940170940171,0.947916666667,0.904761904762,,26.7183965147,0.974358974359,0.979166666667,0.952380952381,,24,23,30.0132911682,0.95652173913,1.02480928603,1,21,26,43.0107620239,1,0.978062103401,1,24,23,15.3781091309,0.913043478261,0.688755362846,0.95652173913,28,19,18.1191281128,0.947368421053,1.09572374865,0.947368421053,20,26,14.1788787842,0.884615384615,0.729862098954,0.961538461538
Physical,baseline_v0.3,6,118,117,117,0,0,14.8967521667,0.729862098954,35.8697181154,0.91452991453,0.978723404255,0.714285714286,0,20.8601651594,0.888888888889,0.936170212766,0.761904761905,0,26,21,27.7782064819,0.904761904762,0.653380749648,0.714285714286,20,27,11.5105394745,0.888888888889,0.745281478108,0.888888888889,23,24,14.8967521667,0.875,0.686227921927,0.916666666667,28,19,24.759511261,1,1.09572374865,0.947368421053,20,26,14.4730323792,0.923076923077,0.729862098954,0.961538461538
Physical,baseline_v0.3,6,119,117,117,0,0,14.7651123047,0.735229655206,44.9429135784,0.923076923077,0.966666666667,0.875,0,27.3700992654,0.923076923077,0.955555555556,0.833333333333,0.666666666667,27,20,31.4272285461,1,0.814657499528,0.85,23,24,11.2889900208,0.833333333333,0.735229655206,0.833333333333,23,24,42.4863742065,1,0.688755362846,0.958333333333,21,26,14.7651123047,0.923076923077,1.44770816345,1,23,23,14.1788787842,0.869565217391,0.729862098954,0.95652173913
Physical,baseline_v0.3,6,120,117,117,0,0,24.759511261,0.814657499528,110.740467113,0.957264957265,0.988636363636,0.892857142857,0,91.4759921882,0.940170940171,0.943181818182,0.964285714286,0,27,20,30.0132911682,0.95,0.814657499528,0.85,18,29,163.057594032,1,9.93502076132,1,25,22,8.0549806213,0.818181818182,0.688755362846,0.954545454545,23,24,24.759511261,1,0.861814565381,0.916666666667,24,22,17.1792469025,1,0.729862098954,0.954545454545
Physical,baseline_v0.3,6,121,117,117,0,0,30.0132911682,0.745281478108,60.9219528094,0.957264957265,0.977777777778,0.96,0,27.2497964723,0.931623931624,0.955555555556,0.88,0.5,24,23,30.0132911682,0.95652173913,1.02480928603,1,18,29,43.0107620239,0.965517241379,0.745281478108,0.862068965517,25,22,42.4863742065,1,0.686227921927,0.909090909091,28,19,18.1191281128,0.947368421053,1.44770816345,1,22,24,14.4730323792,0.916666666667,0.725202602505,0.916666666667
Physical,baseline_v0.3,6,122,117,117,0,0,17.1792469025,0.802023643992,44.6497168125,0.905982905983,0.933333333333,0.833333333333,0.666666666667,28.399555481,0.974358974359,0.988888888889,0.958333333333,0.666666666667,25,22,30.0132911682,0.954545454545,0.931898393024,0.954545454545,21,26,9.9580322266,0.769230769231,0.797734000889,0.961538461538,22,25,42.4863742065,1,0.70032822568,1,24,23,11.7340717316,0.826086956522,1.09572374865,0.95652173913,25,21,17.1792469025,1,0.802023643992,1
Physical,baseline_v0.3,6,123,117,117,0,0,14.7651123047,0.725202602505,102.173702899,0.880341880342,0.932584269663,0.833333333333,0,99.6041517878,0.905982905983,0.921348314607,0.916666666667,0.5,32,15,23.6917982483,0.866666666667,0.814657499528,0.866666666667,18,29,163.057594032,1,9.93502076132,1,26,21,8.0549806213,0.809523809524,0.688755362846,0.952380952381,21,26,14.7651123047,0.923076923077,0.549245437795,0.769230769231,20,26,13.0794963837,0.769230769231,0.725202602505,0.923076923077
Physical,baseline_v0.3,6,124,117,117,0,0,17.1792469025,0.688755362846,51.7067457685,0.948717948718,0.968085106383,0.947368421053,0.5,23.1088011668,0.897435897436,0.925531914894,0.842105263158,0.5,24,23,31.4272285461,1,1.02480928603,1,15,32,43.0107620239,0.96875,0.745281478108,0.875,24,23,15.3781091309,0.913043478261,0.688755362846,0.95652173913,29,18,11.7340717316,0.833333333333,0.617782282568,0.777777777778,25,21,17.1792469025,1,0.68776215815,0.857142857143
Physical,baseline_v0.3,6,125,117,117,0,0,18.1191281128,0.849425537462,110.369795902,0.957264957265,0.977528089888,0.923076923077,0.5,100.248576248,0.940170940171,0.921348314607,1,1,28,19,30.0132911682,0.947368421053,1.02480928603,1,18,29,163.057594032,1,9.93502076132,1,25,22,14.8967521667,0.863636363636,0.664947488601,0.863636363636,23,24,18.1191281128,0.958333333333,0.849425537462,0.875,23,23,17.1792469025,1,0.729862098954,0.95652173913
Physical,baseline_v0.3,6,126,117,117,0,0,14.8967521667,0.735229655206,36.1825393468,0.91452991453,0.946808510638,0.857142857143,0,26.8770095396,0.897435897436,0.925531914894,0.809523809524,0.5,25,22,30.0132911682,0.954545454545,1.02480928603,1,20,27,14.1164932251,0.925925925926,0.735229655206,0.851851851852,24,23,14.8967521667,0.869565217391,0.552924512712,0.739130434783,23,24,18.1191281128,0.958333333333,1.09572374865,0.958333333333,25,21,14.1788787842,0.857142857143,0.729862098954,0.952380952381
Physical,baseline_v0.3,6,127,117,117,0,0,18.1191281128,0.802023643992,45.3745795773,0.940170940171,0.968085106383,0.9,0.333333333333,24.645427422,0.897435897436,0.936170212766,0.75,0.666666666667,21,26,31.4272285461,1,0.814657499528,0.884615384615,21,26,11.2889900208,0.846153846154,0.616213699469,0.730769230769,24,23,36.5403775024,0.95652173913,0.686227921927,0.913043478261,26,21,18.1191281128,0.952380952381,1.44770816345,1,25,21,15.3743261719,0.952380952381,0.802023643992,1
Physical,baseline_v0.3,6,128,117,117,0,0,18.1191281128,0.802023643992,46.319886412,0.940170940171,0.979166666667,0.842105263158,0,22.809270755,0.880341880342,0.916666666667,0.789473684211,0,23,24,27.7782064819,0.916666666667,0.687690954198,0.791666666667,27,20,43.0107620239,1,0.978062103401,1,18,29,15.3781091309,0.896551724138,0.552924512712,0.758620689655,25,22,18.1191281128,0.954545454545,0.861814565381,0.909090909091,24,22,15.3743261719,0.954545454545,0.802023643992,1
Physical,baseline_v0.3,6,129,117,117,0,0,24.759511261,0.735229655206,48.5263784803,0.948717948718,0.977777777778,0.875,0.666666666667,25.5958517939,0.880341880342,0.9,0.833333333333,0.666666666667,21,26,30.0132911682,0.961538461538,0.849313614726,0.923076923077,24,23,11.2889900208,0.826086956522,0.735229655206,0.826086956522,25,22,36.5403775024,0.954545454545,0.650441805246,0.818181818182,20,27,24.759511261,1,0.861814565381,0.925925925926,27,19,17.1792469025,1,0.725202602505,0.894736842105
Physical,baseline_v0.3,6,130,117,117,0,0,14.7651123047,0.755408979808,34.7058029305,0.897435897436,0.943181818182,0.84,0.25,24.0916078037,0.905982905983,0.943181818182,0.84,0.5,23,24,31.4272285461,1,0.814657499528,0.875,23,24,11.5105394745,0.875,0.755408979808,0.916666666667,24,23,15.3781091309,0.913043478261,0.70032822568,1,23,24,14.7651123047,0.916666666667,0.849425537462,0.875,24,22,13.2601742554,0.772727272727,0.68776215815,0.863636363636
Physical,baseline_v0.3,6,131,117,117,0,0,15.3198257446,0.725202602505,44.2328115192,0.923076923077,0.934065934066,0.958333333333,0,24.8133474022,0.931623931624,0.945054945055,0.916666666667,0.5,23,24,31.4272285461,1,0.931898393024,0.958333333333,24,23,15.3198257446,0.95652173913,0.978062103401,1,25,22,36.5403775024,0.954545454545,0.688755362846,0.954545454545,20,27,14.7651123047,0.925925925926,0.638764463268,0.851851851852,25,21,13.2601742554,0.761904761905,0.725202602505,0.904761904762
Physical,baseline_v0.3,6,132,117,117,0,0,14.1164932251,0.745281478108,28.3425386015,0.846153846154,0.931034482759,0.653846153846,0.25,27.5101222629,0.897435897436,0.931034482759,0.846153846154,0.5,28,19,31.4272285461,1,1.02480928603,1,24,23,14.1164932251,0.913043478261,0.745281478108,0.869565217391,20,27,7.4275257874,0.814814814815,0.650441805246,0.851851851852,20,27,8.81267299652,0.703703703704,0.861814565381,0.925925925926,25,21,14.1788787842,0.857142857143,0.68776215815,0.857142857143
Physical,baseline_v0.3,6,133,117,117,0,0,15.3198257446,0.755408979808,38.1792495167,0.905982905983,0.954022988506,0.814814814815,0.333333333333,28.9766800746,0.923076923077,0.931034482759,0.925925925926,0.666666666667,21,26,31.4272285461,1,1.02480928603,1,28,19,15.3198257446,0.947368421053,0.755408979808,0.894736842105,24,23,7.3499782562,0.739130434783,0.558632726146,0.782608695652,22,25,24.759511261,1,1.09572374865,0.96,22,24,14.0526743317,0.833333333333,0.729862098954,0.958333333333
Physical,baseline_v0.3,6,134,117,117,0,0,18.1191281128,0.797734000889,41.1046821294,0.854700854701,0.943820224719,0.615384615385,0,26.2898521818,0.897435897436,0.932584269663,0.846153846154,0,28,19,18.4184980774,0.789473684211,0.849313614726,0.894736842105,21,26,43.0107620239,1,0.797734000889,0.961538461538,26,21,5.27436569214,0.52380952381,0.664947488601,0.857142857143,23,24,18.1191281128,0.958333333333,0.849425537462,0.875,19,27,14.4730323792,0.925925925926,0.68776215815,0.888888888889
Physical,baseline_v0.3,6,135,117,117,0,0,31.4272285461,0.755408979808,59.5544122314,0.982905982906,1,0.962962962963,0,28.4552316541,0.957264957265,0.977528089888,0.925925925926,0,28,19,31.4272285461,1,0.931898393024,0.947368421053,26,21,15.3198257446,0.952380952381,0.755408979808,0.904761904762,26,21,36.5403775024,0.952380952381,0.70032822568,1,13,34,41.7590609741,1,1.44770816345,0.970588235294,24,22,17.1792469025,1,0.729862098954,0.954545454545
Physical,baseline_v0.3,6,136,117,117,0,0,18.4184980774,0.802023643992,53.1350932375,0.91452991453,0.944444444444,0.913043478261,0.25,26.7141915083,0.940170940171,0.933333333333,1,0.75,21,26,18.4184980774,0.846153846154,1.02480928603,1,26,21,43.0107620239,1,0.978062103401,1,19,28,42.4863742065,1,0.70032822568,1,24,23,10.6332750797,0.782608695652,0.547260886889,0.695652173913,27,19,15.3743261719,0.947368421053,0.802023643992,1
Physical,baseline_v0.3,6,137,117,117,0,0,15.3198257446,0.755408979808,34.501171009,0.923076923077,0.957446808511,0.818181818182,0,22.7555266052,0.863247863248,0.904255319149,0.727272727273,0,25,22,31.4272285461,1,0.849313614726,0.909090909091,24,23,15.3198257446,0.95652173913,0.755408979808,0.913043478261,25,22,7.4275257874,0.772727272727,0.558632726146,0.772727272727,23,24,18.1191281128,0.958333333333,0.849425537462,0.875,20,26,14.4730323792,0.923076923077,0.656060091471,0.846153846154
Physical,baseline_v0.3,6,138,117,117,0,0,14.8967521667,0.797734000889,32.1454557153,0.888888888889,0.9375,0.684210526316,0.5,28.1554412952,0.957264957265,0.947916666667,1,1,24,23,27.7782064819,0.913043478261,1.02480928603,1,22,25,11.5105394745,0.88,0.797734000889,0.96,23,24,14.8967521667,0.875,0.686227921927,0.916666666667,20,27,10.6332750797,0.814814814815,1.09572374865,0.962962962963,28,18,17.1792469025,1,0.729862098954,0.944444444444
Physical,baseline_v0.3,6,139,117,117,0,0,15.3781091309,0.802023643992,34.0315382034,0.91452991453,0.934065934066,0.909090909091,0.5,40.7272047484,0.91452991453,0.934065934066,0.863636363636,0.75,28,19,30.0132911682,0.947368421053,0.931898393024,0.947368421053,28,19,14.1164932251,0.894736842105,0.735229655206,0.789473684211,24,23,15.3781091309,0.913043478261,0.558632726146,0.782608695652,17,30,11.7340717316,0.833333333333,2.89993804033,1,20,26,17.1792469025,1,0.802023643992,1
Physical,baseline_v0.3,6,140,117,117,0,0,15.3743261719,0.745281478108,36.3129814552,0.931623931624,0.977777777778,0.84,0,24.404042621,0.880341880342,0.911111111111,0.84,0,25,22,27.7782064819,0.909090909091,0.931898393024,0.954545454545,23,24,15.3198257446,0.958333333333,0.745281478108,0.875,22,25,14.8967521667,0.88,0.650441805246,0.84,23,24,18.1191281128,0.958333333333,0.861814565381,0.916666666667,24,22,15.3743261719,0.954545454545,0.656060091471,0.818181818182
Physical,baseline_v0.3,6,141,117,117,0,0,11.7427265167,0.735229655206,32.5496607149,0.905982905983,0.945652173913,0.772727272727,0.666666666667,28.5302958759,0.897435897436,0.913043478261,0.863636363636,0.666666666667,21,26,31.4272285461,1,0.931898393024,0.961538461538,23,24,11.2889900208,0.833333333333,0.735229655206,0.833333333333,24,23,8.0549806213,0.826086956522,0.688755362846,0.95652173913,24,23,11.7427265167,0.869565217391,1.09572374865,0.95652173913,25,21,17.1792469025,1,0.64996102385,0.761904761905
Physical,baseline_v0.3,6,142,117,117,0,0,24.759511261,0.814657499528,51.1177739539,0.940170940171,0.967391304348,0.869565217391,0.5,25.7618291373,0.957264957265,0.978260869565,0.913043478261,0.5,16,31,31.4272285461,0.967741935484,0.814657499528,0.870967741935,23,24,11.2889900208,0.833333333333,0.978062103401,1,25,22,42.4863742065,1,0.70032822568,1,24,23,24.759511261,1,1.09572374865,0.95652173913,29,17,14.1788787842,0.882352941176,0.729862098954,1
Physical,baseline_v0.3,6,143,117,117,0,0,41.773625946,0.745281478108,65.4032856894,0.957264957265,0.955555555556,0.961538461538,1,26.9111495129,0.931623931624,0.966666666667,0.807692307692,1,18,29,41.773625946,1,0.931898393024,0.931034482759,22,25,43.0107620239,1,0.745281478108,0.88,27,20,42.4863742065,1,0.70032822568,1,26,21,18.1191281128,0.952380952381,1.09572374865,0.952380952381,24,22,14.0526743317,0.818181818182,0.725202602505,0.909090909091
Physical,baseline_v0.3,6,144,117,117,0,0,17.1792469025,0.729862098954,41.6702824219,0.923076923077,0.957894736842,0.894736842105,0,25.9547744331,0.91452991453,0.915789473684,0.947368421053,0.666666666667,25,22,18.4184980774,0.818181818182,1.02480928603,1,24,23,43.0107620239,1,0.978062103401,1,24,23,15.3781091309,0.913043478261,0.650441805246,0.826086956522,19,28,11.7427265167,0.892857142857,0.617782282568,0.821428571429,25,21,17.1792469025,1,0.729862098954,0.952380952381
Physical,baseline_v0.3,6,145,117,117,0,0,14.1788787842,0.802023643992,45.1892191438,0.888888888889,0.955056179775,0.76,0,32.3629389104,0.957264957265,0.977528089888,0.96,0.333333333333,24,23,27.7782064819,0.913043478261,0.814657499528,0.869565217391,24,23,14.1164932251,0.913043478261,0.797734000889,0.95652173913,29,18,7.149187088,0.666666666667,0.688755362846,1,18,29,41.7590609741,1,1.44770816345,0.965517241379,22,24,14.1788787842,0.875,0.802023643992,1
Physical,baseline_v0.3,6,146,117,117,0,0,14.7651123047,0.729862098954,31.0512786278,0.888888888889,0.935483870968,0.761904761905,0.333333333333,22.4221667978,0.905982905983,0.924731182796,0.904761904762,0.333333333333,29,18,30.0132911682,1,0.931898393024,1,25,22,15.3198257446,0.954545454545,0.797734000889,0.954545454545,22,25,7.3499782562,0.76,0.650441805246,0.84,16,31,14.7651123047,0.903225806452,0.638764463268,0.838709677419,25,21,14.1788787842,0.857142857143,0.729862098954,0.952380952381
Physical,baseline_v0.3,6,147,117,117,0,0,24.759511261,0.978062103401,47.7015679828,0.91452991453,0.958762886598,0.736842105263,0,28.9128274523,0.957264957265,0.969072164948,0.894736842105,1,26,21,30.0132911682,0.952380952381,1.02480928603,1,22,25,43.0107620239,1,0.978062103401,1,23,24,7.4275257874,0.791666666667,0.650441805246,0.833333333333,24,23,24.759511261,1,1.44770816345,1,22,24,14.0526743317,0.833333333333,0.729862098954,0.958333333333
Physical,baseline_v0.3,6,148,117,117,0,0,14.8967521667,0.687690954198,31.1337175496,0.905982905983,0.954545454545,0.807692307692,0.333333333333,25.0309050011,0.854700854701,0.886363636364,0.769230769231,0.666666666667,29,18,27.7782064819,0.944444444444,0.687690954198,0.777777777778,20,27,11.5105394745,0.888888888889,0.616213699469,0.740740740741,20,27,14.8967521667,0.888888888889,0.558632726146,0.814814814815,24,23,11.7427265167,0.869565217391,1.44770816345,1,24,22,15.3743261719,0.954545454545,0.729862098954,0.954545454545
Physical,baseline_v0.3,6,149,117,117,0,0,31.4272285461,0.797734000889,56.4791981793,0.940170940171,0.966292134831,0.92,0.333333333333,26.7512635379,0.923076923077,0.943820224719,0.88,0.666666666667,25,22,31.4272285461,1,0.814657499528,0.863636363636,21,26,11.5105394745,0.884615384615,0.797734000889,0.961538461538,28,19,42.4863742065,1,0.688755362846,0.947368421053,18,29,41.7590609741,1,1.09572374865,0.931034482759,25,21,14.0526743317,0.809523809524,0.725202602505,0.904761904762
Physical,baseline_v0.3,6,150,117,117,0,0,14.8967521667,0.797734000889,36.3153862573,0.897435897436,0.966292134831,0.703703703704,0,26.4096742973,0.931623931624,0.955056179775,0.888888888889,0,27,20,31.4272285461,1,0.931898393024,0.95,22,25,9.895495224,0.72,0.797734000889,0.96,21,26,14.8967521667,0.884615384615,0.664947488601,0.884615384615,28,19,24.759511261,1,1.09572374865,0.947368421053,19,27,14.4730323792,0.925925925926,0.725202602505,0.925925925926
Physical,baseline_v0.3,6,151,117,117,0,0,14.1164932251,0.735229655206,42.9790229328,0.91452991453,0.93023255814,0.928571428571,0.333333333333,28.3900730084,0.880341880342,0.906976744186,0.821428571429,0.666666666667,24,23,31.4272285461,1,0.931898393024,0.95652173913,19,28,14.1164932251,0.928571428571,0.735229655206,0.857142857143,24,23,36.5403775024,0.95652173913,0.650441805246,0.826086956522,26,21,11.7427265167,0.857142857143,1.09572374865,0.952380952381,24,22,14.0526743317,0.818181818182,0.656060091471,0.818181818182
Physical,baseline_v0.3,6,152,117,117,0,0,14.8967521667,0.755408979808,36.538868163,0.905982905983,0.96511627907,0.851851851852,0,25.9788296988,0.923076923077,0.953488372093,0.888888888889,0.5,23,24,30.0132911682,0.958333333333,1.02480928603,1,27,20,14.1164932251,0.9,0.755408979808,0.9,19,28,14.8967521667,0.892857142857,0.688755362846,0.964285714286,26,21,18.1191281128,0.952380952381,0.849425537462,0.857142857143,22,24,14.0526743317,0.833333333333,0.68776215815,0.875
Physical,baseline_v0.3,6,153,117,117,0,0,31.4272285461,0.849313614726,57.8304604633,0.974358974359,0.978260869565,0.96,,26.059908784,0.965811965812,0.989130434783,0.88,,24,23,31.4272285461,1,0.849313614726,0.913043478261,27,20,43.0107620239,1,0.978062103401,1,25,22,42.4863742065,1,0.70032822568,1,23,24,18.1191281128,0.958333333333,1.09572374865,0.958333333333,18,28,15.3743261719,0.928571428571,0.802023643992,0.964285714286
Physical,baseline_v0.3,6,154,117,117,0,0,18.1191281128,0.729862098954,43.7157588509,0.940170940171,0.957446808511,0.909090909091,0,26.730926819,0.91452991453,0.936170212766,0.863636363636,0,22,25,30.0132911682,0.96,0.931898393024,0.96,22,25,11.5105394745,0.88,0.616213699469,0.72,27,20,36.5403775024,0.95,0.688755362846,0.95,23,24,18.1191281128,0.958333333333,1.44770816345,1,23,23,15.3743261719,0.95652173913,0.729862098954,0.95652173913
Physical,baseline_v0.3,6,155,117,117,0,0,17.1792469025,0.755408979808,32.079566207,0.91452991453,0.977528089888,0.791666666667,0.25,28.9035195801,0.897435897436,0.910112359551,0.875,0.75,27,20,23.6917982483,0.85,0.931898393024,0.95,20,27,15.3198257446,0.962962962963,0.755408979808,0.925925925926,23,24,7.4275257874,0.791666666667,0.650441805246,0.833333333333,25,22,18.1191281128,0.954545454545,1.44770816345,1,22,24,17.1792469025,1,0.64996102385,0.791666666667
