inchikey,pubchem_cid,pubchem_version,record_name,formula,molecular_mass,charge,multiplicity,source_dataset,source_level,source_license,source_doi,homo_eV,lumo_eV,gap_eV,homo_beta_eV,lumo_beta_eV,dipole_debye,unit_check,structure_check,tags,in_key_registry,in_batt_orbit_pool,in_epsilon_roster,in_viscosity_roster,in_viscosity_sample,in_calibration_sample,batt_homo_eV,batt_lumo_eV,batt_minus_pubchemqc_homo_eV,batt_minus_pubchemqc_lumo_eV,calib_homo_eV,calib_lumo_eV,calibration_id,role
OKYHYXLCTGGOLM-UHFFFAOYSA-N,669,20160829,000000669.B3LYP@PM6.S0,C4H9O6P,184.084421,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-7.211017,-0.911581,6.299436,-7.211017,-0.911581,3.234663,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-10.141985,,linear_2fold_v1,calibrated_estimate
OKZYCXHTTZZYSK-UHFFFAOYSA-N,476,20160829,000000476.B3LYP@PM6.S0,C6H13O7P,228.136981,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-7.262719,-0.405450,6.857269,-7.262719,-0.405450,4.026947,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-10.194372,,linear_2fold_v1,calibrated_estimate
OLGWXCQXRSSQPO-UHFFFAOYSA-N,509,20160829,000000509.B3LYP@PM6.S0,C20H28N10O21P4,868.385764,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-5.581055,-1.278935,4.302120,-5.581055,-1.278935,7.880985,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-8.490424,,linear_2fold_v1,calibrated_estimate
OLUPOJQIFXQXIT-UHFFFAOYSA-N,519,20160829,000000519.B3LYP@PM6.S0,C6H11O9P,258.119901,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-7.270882,-1.760577,5.510305,-7.270882,-1.760577,2.462531,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-10.202643,,linear_2fold_v1,calibrated_estimate
OLVVOVIFTBSBBH-UHFFFAOYSA-N,494,20160829,000000494.B3LYP@PM6.S0,C6H12O4S,180.222080,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-6.030043,0.478920,6.508963,-6.030043,0.478920,1.698054,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-8.945362,,linear_2fold_v1,calibrated_estimate
OLXZPDWKRNYJJZ-UHFFFAOYSA-N,636,20160829,000000636.B3LYP@PM6.S0,C10H13N5O3,251.241920,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-5.711670,-0.468036,5.243634,-5.711670,-0.468036,2.739814,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-8.622770,,linear_2fold_v1,calibrated_estimate
ONIBWKKTOPOVIA-UHFFFAOYSA-N,614,20160829,000000614.B3LYP@PM6.S0,C5H9NO2,115.130460,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-6.677674,0.272114,6.949788,-6.677674,0.272114,5.309307,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-9.601575,,linear_2fold_v1,calibrated_estimate
OOCCDEMITAIZTP-UHFFFAOYSA-N,308,20160829,000000308.B3LYP@PM6.S0,C9H10O,134.175100,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-6.119840,-0.653073,5.466767,-6.119840,-0.653073,1.594485,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-9.036349,,linear_2fold_v1,calibrated_estimate
OOWFYDWAMOKVSF-UHFFFAOYSA-N,61032,20160829,000061032.B3LYP@PM6.S0,C4H7NO,85.104480,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-7.396054,0.878928,8.274982,-7.396054,0.878928,3.837785,dataset_level_eV,inchikey_match_target,batt_orbit_pool;epsilon_roster;key_registry;targeted_harvest,true,true,true,false,false,false,-10.085500,1.679200,-2.689446,0.800272,,,,paired_anchor
OPTASPLRGRRNAP-UHFFFAOYSA-N,597,20160829,000000597.B3LYP@PM6.S0,C4H5N3O,111.102000,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-5.893986,-1.023148,4.870838,-5.893986,-1.023148,7.771539,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-8.807502,,linear_2fold_v1,calibrated_estimate
OSMAJVWUIUORGC-UHFFFAOYSA-N,93832,20160829,000093832.B3LYP@PM6.S0,C10H18O2,170.248720,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-6.519848,0.402728,6.922576,-6.519848,0.402728,1.521568,dataset_level_eV,inchikey_match_target,key_registry;targeted_harvest;viscosity_roster;viscosity_roster_sample,true,false,false,true,true,false,,,,,-9.441657,,linear_2fold_v1,calibrated_estimate
OSOUNOBYRMOXQQ-UHFFFAOYSA-N,7931,20160829,000007931.B3LYP@PM6.S0,C7H7Cl,126.583480,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-6.484473,-0.291162,6.193311,-6.484473,-0.291162,2.116631,dataset_level_eV,inchikey_match_target,epsilon_roster;key_registry;targeted_harvest;viscosity_roster,true,false,true,true,false,false,,,,,-9.405813,,linear_2fold_v1,calibrated_estimate
OTBHHUPVCYLGQO-UHFFFAOYSA-N,5942,20160829,000005942.B3LYP@PM6.S0,C6H17N3,131.219280,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-5.864053,2.312968,8.177021,-5.864053,2.312968,1.475077,dataset_level_eV,inchikey_match_target,key_registry;targeted_harvest;viscosity_roster;viscosity_roster_sample,true,false,false,true,true,false,,,,,-8.777172,,linear_2fold_v1,calibrated_estimate
OTEACGAEDCIMBS-UHFFFAOYSA-N,90,20160829,000000090.B3LYP@PM6.S0,C27H44N7O20P3S,911.659443,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-5.923919,-1.153763,4.770156,-5.923919,-1.153763,15.930256,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-8.837832,,linear_2fold_v1,calibrated_estimate
OUDFNZMQXZILJD-UHFFFAOYSA-N,12097,20160829,000012097.B3LYP@PM6.S0,C6H6O2,110.110640,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-6.362022,-1.529280,4.832742,-6.362022,-1.529280,4.196525,dataset_level_eV,inchikey_match_target,key_registry;targeted_harvest;viscosity_roster;viscosity_roster_sample,true,false,false,true,true,false,,,,,-9.281740,,linear_2fold_v1,calibrated_estimate
OUPXZNRNMLYOGK-UHFFFAOYSA-N,526,20160829,000000526.B3LYP@PM6.S0,C45H54N4O17,922.926860,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-6.019158,-1.820442,4.198717,-6.019158,-1.820442,8.409081,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-8.934333,,linear_2fold_v1,calibrated_estimate
OVPRPPOVAXRCED-UHFFFAOYSA-N,46,20160829,000000046.B3LYP@PM6.S0,C6H11O9P,258.119901,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-7.453198,-2.636783,4.816415,-7.453198,-2.636783,3.511427,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-10.387375,,linear_2fold_v1,calibrated_estimate
OWBTYPJTUOEWEK-UHFFFAOYSA-N,262,20160829,000000262.B3LYP@PM6.S0,C4H10O2,90.121000,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-6.791962,1.697990,8.489952,-6.791962,1.697990,2.280680,dataset_level_eV,inchikey_from_pubchem_cid,key_registry;viscosity_roster,true,false,false,true,false,false,,,,,-9.717377,,linear_2fold_v1,calibrated_estimate
OYIFNHCXNCRBQI-UHFFFAOYSA-N,469,20160829,000000469.B3LYP@PM6.S0,C6H11NO4,161.155840,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-7.031422,-0.174153,6.857269,-7.031422,-0.174153,1.683828,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-9.960010,,linear_2fold_v1,calibrated_estimate
OYXZMSRRJOYLLO-UHFFFAOYSA-N,405,20160829,000000405.B3LYP@PM6.S0,C27H46O2,402.652940,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-6.283109,0.304768,6.587876,-6.283109,0.304768,2.474482,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-9.201781,,linear_2fold_v1,calibrated_estimate
OZRNSSUDZOLUSN-UHFFFAOYSA-N,661,20160829,000000661.B3LYP@PM6.S0,C19H21N7O6,443.413340,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-5.368806,-1.178253,4.190553,-5.368806,-1.178253,7.516020,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-8.275363,,linear_2fold_v1,calibrated_estimate
PADQINQHPQKXNL-UHFFFAOYSA-N,662,20160829,000000662.B3LYP@PM6.S0,C15H12O6,288.252180,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-5.823236,-1.616356,4.206880,-5.823236,-1.616356,0.513693,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-8.735815,,linear_2fold_v1,calibrated_estimate
PAJPWUMXBYXFCZ-UHFFFAOYSA-N,535,20160829,000000535.B3LYP@PM6.S0,C4H7NO2,101.103880,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-6.745702,0.429940,7.175642,-6.745702,0.429940,5.598505,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-9.670504,,linear_2fold_v1,calibrated_estimate
PALQXFMLVVWXFD-UHFFFAOYSA-N,626,20160829,000000626.B3LYP@PM6.S0,C6H12O6,180.155880,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-6.781077,-0.364633,6.416445,-6.781077,-0.364633,4.275184,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-9.706348,,linear_2fold_v1,calibrated_estimate
PAYRUJLWNCNPSJ-UHFFFAOYSA-N,6115,20160829,000006115.B3LYP@PM6.S0,C6H7N,93.126480,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-5.327989,0.236739,5.564728,-5.327989,0.236739,1.669160,dataset_level_eV,inchikey_match_target,epsilon_roster;key_registry;targeted_harvest;viscosity_roster,true,false,true,true,false,false,,,,,-8.234005,,linear_2fold_v1,calibrated_estimate
PBKONEOXTCPAFI-UHFFFAOYSA-N,13,20160829,000000013.B3LYP@PM6.S0,C6H3Cl3,181.447020,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-6.775635,-1.001379,5.774256,-6.775635,-1.001379,1.301432,verified_eV_audited,inchikey_from_pubchem_cid,key_registry;viscosity_roster,true,false,false,true,false,false,,,,,-9.700834,,linear_2fold_v1,calibrated_estimate
PCDQPRRSZKQHHS-UHFFFAOYSA-N,593,20160829,000000593.B3LYP@PM6.S0,C9H16N3O14P3,483.156323,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-6.321205,-1.224512,5.096692,-6.321205,-1.224512,8.833954,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-9.240382,,linear_2fold_v1,calibrated_estimate
PCEJMSIIDXUDSN-UHFFFAOYSA-N,63,20160829,000000063.B3LYP@PM6.S0,C5H12N2O2,132.160980,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-6.225965,0.179595,6.405560,-6.225965,0.179595,2.313579,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-9.143880,,linear_2fold_v1,calibrated_estimate
PCXDJQZLDDHMGX-UHFFFAOYSA-N,75,20160829,000000075.B3LYP@PM6.S0,C3H7NO,73.093780,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-6.313041,-0.582324,5.730718,-6.313041,-0.582324,2.041571,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-9.232110,,linear_2fold_v1,calibrated_estimate
PDACUKOKVHBVHJ-UHFFFAOYSA-N,153,20160829,000000153.B3LYP@PM6.S0,C8H14N3O7P,295.186421,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-5.583776,0.359190,5.942966,-5.583776,0.359190,4.033660,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-8.493182,,linear_2fold_v1,calibrated_estimate
PDGXJDXVGMHUIR-UHFFFAOYSA-N,8,20160829,000000008.B3LYP@PM6.S0,C6H12O4,148.157080,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-7.230065,0.258508,7.488573,-7.230065,0.258508,4.766029,verified_eV_audited,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-10.161285,,linear_2fold_v1,calibrated_estimate
PECYZEOJVXMISF-UHFFFAOYSA-N,364,20160829,000000364.B3LYP@PM6.S0,C3H8N2O2,104.107820,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-6.547059,0.527901,7.074960,-6.547059,0.527901,5.069584,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-9.469229,,linear_2fold_v1,calibrated_estimate
PEDCQBHIVMGVHV-UHFFFAOYSA-N,753,20160829,000000753.B3LYP@PM6.S0,C3H8O3,92.093820,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-6.819173,1.311589,8.130762,-6.819173,1.311589,1.205448,dataset_level_eV,inchikey_match_target,epsilon_roster;key_registry;targeted_harvest;viscosity_roster,true,false,true,true,false,false,,,,,-9.744949,,linear_2fold_v1,calibrated_estimate
PEKYNTFSOBAABV-UHFFFAOYSA-N,52,20160829,000000052.B3LYP@PM6.S0,C26H44N7O18P3S,867.649943,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-6.228686,-1.137436,5.091250,-6.228686,-1.137436,7.998096,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-9.146637,,linear_2fold_v1,calibrated_estimate
PFNHSEQQEPMLNI-UHFFFAOYSA-N,7745,20160829,000007745.B3LYP@PM6.S0,C6H14O,102.174760,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-6.985163,2.032690,9.017853,-6.985163,2.032690,1.662923,dataset_level_eV,inchikey_match_target,key_registry;targeted_harvest;viscosity_roster;viscosity_roster_sample,true,false,false,true,true,false,,,,,-9.913138,,linear_2fold_v1,calibrated_estimate
PGMYKACGEOXYJE-UHFFFAOYSA-N,12348,20160829,000012348.B3LYP@PM6.S0,C7H14O2,130.184860,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-7.270882,0.359190,7.630072,-7.270882,0.359190,1.606284,dataset_level_eV,inchikey_match_target,batt_orbit_pool;key_registry;targeted_harvest;viscosity_roster;viscosity_roster_sample,true,true,false,true,true,false,-10.422000,1.640700,-3.151118,1.281510,,,,paired_anchor
PGSWEKYNAOWQDF-UHFFFAOYSA-N,340,20160829,000000340.B3LYP@PM6.S0,C7H8O2,124.137220,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-5.488536,0.244902,5.733439,-5.488536,0.244902,2.800065,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-8.396680,,linear_2fold_v1,calibrated_estimate
PHIQHXFUZVPYII-UHFFFAOYSA-N,288,20160829,000000288.B3LYP@PM6.S0,C7H15NO3,161.198900,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-5.145673,0.731986,5.877659,-5.145673,0.731986,10.556064,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-8.049273,,linear_2fold_v1,calibrated_estimate
PHNGFPPXDJJADG-UHFFFAOYSA-N,676,20160829,000000676.B3LYP@PM6.S0,C10H13N4O7P,332.206581,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-5.989226,-0.794572,5.194653,-5.989226,-0.794572,8.911575,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-8.904004,,linear_2fold_v1,calibrated_estimate
PHTQWCKDNZKARW-UHFFFAOYSA-N,31260,20160829,000031260.B3LYP@PM6.S0,C5H12O,88.148180,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-6.963393,2.122488,9.085881,-6.963393,2.122488,1.700788,dataset_level_eV,inchikey_match_target,epsilon_roster;key_registry;targeted_harvest;viscosity_roster,true,false,true,true,false,false,,,,,-9.891080,,linear_2fold_v1,calibrated_estimate
PIICEJLVQHRZGT-UHFFFAOYSA-N,3301,20160829,000003301.B3LYP@PM6.S0,C2H8N2,60.098320,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-6.163379,1.801394,7.964772,-6.163379,1.801394,0.566884,dataset_level_eV,inchikey_match_target,epsilon_roster;key_registry;targeted_harvest;viscosity_roster,true,false,true,true,false,false,,,,,-9.080465,,linear_2fold_v1,calibrated_estimate
PJWIPEXIFFQAQZ-UHFFFAOYSA-N,81,20160829,000000081.B3LYP@PM6.S0,C7H13O10P,288.145881,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-7.374285,-2.946993,4.427292,-7.374285,-2.946993,3.813338,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-10.307416,,linear_2fold_v1,calibrated_estimate
PKUWKAXTAVNIJR-UHFFFAOYSA-N,655,20160829,000000655.B3LYP@PM6.S0,C4H11O3PS,170.167101,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-6.775635,0.737429,7.513063,-6.775635,0.737429,3.537863,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-9.700834,,linear_2fold_v1,calibrated_estimate
PKVVTUWHANFMQC-UHFFFAOYSA-N,38,20160829,000000038.B3LYP@PM6.S0,C6H10O4,146.141200,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-7.099450,-2.247660,4.851790,-7.099450,-2.247660,3.729049,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-10.028939,,linear_2fold_v1,calibrated_estimate
PKYFHKIYHBRTPI-UHFFFAOYSA-N,216,20160829,000000216.B3LYP@PM6.S0,C6H10N3O4P,219.135061,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-6.128004,-0.789130,5.338874,-6.128004,-0.789130,3.343508,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-9.044621,,linear_2fold_v1,calibrated_estimate
PLIKAWJENQZMHA-UHFFFAOYSA-N,403,20160829,000000403.B3LYP@PM6.S0,C6H7NO,109.125880,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-4.900770,0.100682,5.001453,-4.900770,0.100682,1.996996,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-7.801125,,linear_2fold_v1,calibrated_estimate
PLSQMGZYOGSOCE-UHFFFAOYSA-N,664,20160829,000000664.B3LYP@PM6.S0,C9H14N5O7P,335.210521,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-6.008274,-1.439482,4.568792,-6.008274,-1.439482,13.272703,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-8.923304,,linear_2fold_v1,calibrated_estimate
PMCOGCVKOAOZQM-UHFFFAOYSA-N,154,20160829,000000154.B3LYP@PM6.S0,C8H16N3O8P,313.201701,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-6.489915,-0.228576,6.261340,-6.489915,-0.228576,1.467723,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-9.411328,,linear_2fold_v1,calibrated_estimate
PMJHHCWVYXUKFD-SNAWJCMRSA-N,62204,20160829,000062204.B3LYP@PM6.S0,C5H8,68.117020,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-5.888544,-0.427219,5.461325,-5.888544,-0.427219,0.552400,dataset_level_eV,inchikey_match_target,epsilon_roster;key_registry;targeted_harvest,true,false,true,false,false,false,,,,,-8.801988,,linear_2fold_v1,calibrated_estimate
PMMURAAUARKVCB-UHFFFAOYSA-N,40,20160829,000000040.B3LYP@PM6.S0,C6H12O5,164.156480,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-6.963393,1.259887,8.223281,-6.963393,1.259887,3.700384,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-9.891080,,linear_2fold_v1,calibrated_estimate
POJWUDADGALRAB-UHFFFAOYSA-N,204,20160829,000000204.B3LYP@PM6.S0,C4H6N4O3,158.115440,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-7.167479,-0.609535,6.557944,-7.167479,-0.609535,3.663302,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-10.097870,,linear_2fold_v1,calibrated_estimate
POLCUAVZOMRGSN-UHFFFAOYSA-N,8114,20160829,000008114.B3LYP@PM6.S0,C6H14O,102.174760,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-6.677674,2.522495,9.200169,-6.677674,2.522495,0.969227,dataset_level_eV,inchikey_match_target,batt_orbit_pool;epsilon_roster;key_registry;targeted_harvest,true,true,true,false,false,false,-9.672100,1.862700,-2.994426,-0.659795,,,,paired_anchor
POTZSFVTPSBXLW-UHFFFAOYSA-N,374,20160829,000000374.B3LYP@PM6.S0,C7H6O7,202.118340,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-7.801504,-3.823200,3.978304,-7.801504,-3.823200,2.812868,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-10.740296,,linear_2fold_v1,calibrated_estimate
POULHZVOKOAJMA-UHFFFAOYSA-N,3893,20160829,000003893.B3LYP@PM6.S0,C12H24O2,200.317760,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-7.415102,0.239460,7.654563,-7.415102,0.239460,4.223568,dataset_level_eV,inchikey_match_target,key_registry;targeted_harvest;viscosity_roster;viscosity_roster_sample,true,false,false,true,true,false,,,,,-10.348774,,linear_2fold_v1,calibrated_estimate
PPQRONHOSHZGFQ-UHFFFAOYSA-N,230,20160829,000000230.B3LYP@PM6.S0,C5H11O8P,230.109801,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-7.287209,-1.638125,5.649084,-7.287209,-1.638125,6.210757,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-10.219186,,linear_2fold_v1,calibrated_estimate
PQSKWIHIUOGLHX-UHFFFAOYSA-N,155,20160829,000000155.B3LYP@PM6.S0,C5H6N4O3,170.126140,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-6.277667,-1.322473,4.955193,-6.277667,-1.322473,5.550593,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-9.196267,,linear_2fold_v1,calibrated_estimate
