inchikey,smiles,name,has_dielectric,dielectric,dielectric_T_K,has_viscosity,viscosity_Pa_s,viscosity_T_K,has_orbitals,HOMO_eV,LUMO_eV,gap_eV,IP_eV,EA_eV,dipole_au,dipole_D,has_redox_label,oxidation_free_energy_eV,reduction_free_energy_eV,has_density,density_kg_m3,density_T_K,has_liquid_window,mp_C,bp_C,flash_point_C,ambient_density_g_cm3,n_core_channels,channels_present
ABVJXABNYINQLN-UHFFFAOYSA-N,CC(=O)C(C)=C=O,CompMol8557,false,,,false,,,true,-9.25529956818,1.11889994144,10.3741995096,6.86169147491,1.2160141468,0.988838046721,2.51337561762,false,,,false,,,false,,,,,1,orbitals
ABWFWFVPMMKMGD-UHFFFAOYSA-N,CCC1SCCCS1=O,CompMol14460,false,,,false,,,true,-8.93859958649,1.347900033,10.2864996195,6.58368873596,0.464143335819,1.78282807681,4.5314969762,false,,,false,,,false,,,,,1,orbitals
ABWJCHWNKHFUKY-UHFFFAOYSA-N,CCN(CCF)CCOC,CompMol26127,false,,,false,,,true,-8.44439983368,1.76339995861,10.2077997923,5.79848670959,-0.0254637431353,0.618231877063,1.57138869302,false,,,false,,,false,,,,,1,orbitals
ABWOOBZGVGPPBP-UHFFFAOYSA-N,FC(F)(F)c1cncc(C(Cl)(Cl)Cl)n1,CompMol5088,false,,,false,,,true,-10.5376996994,-0.0318999998271,10.5057996996,8.19693088531,2.35154652596,0.975710130352,2.48000778249,false,,,false,,,false,,,,,1,orbitals
ABWVJCOUZIMEKT-UHFFFAOYSA-N,O=C1COC(=O)OCCO1,CompMol2723,false,,,false,,,true,-10.6753997803,1.41480004787,12.0901998282,8.51085472107,0.354785442352,2.79445556615,7.10279757922,false,,,false,,,false,,,,,1,orbitals
ABWZJVSMVOLUBP-UHFFFAOYSA-N,CC(F)(F)COCC#N,CompMol14112,false,,,false,,,true,-10.6538000107,1.56900000572,12.2228000164,8.27417182922,0.215228974819,1.49185106212,3.79190717538,false,,,false,,,false,,,,,1,orbitals
ABXSKRKYDBRPHY-UHFFFAOYSA-N,CCCOc1cnoc1,CompMol3394,false,,,false,,,true,-8.97539997101,1.63489997387,10.6102999449,6.58533573151,0.734924197197,1.80909762201,4.59826750006,false,,,false,,,false,,,,,1,orbitals
ABXVWFMVVXQBEH-UHFFFAOYSA-N,O=CC1C=CCCO1,CompMol11613,false,,,false,,,true,-9.4518995285,1.33850002289,10.7903995514,6.98019266129,1.04424512386,1.62868667898,4.13970862192,false,,,false,,,false,,,,,1,orbitals
ABXZCMPYMBABJL-UHFFFAOYSA-N,CCN(CC)S(=O)CCl,CompMol22041,false,,,false,,,true,-8.90520000458,1.3588000536,10.2640000582,6.55051898956,0.44894233346,1.13028732618,2.87290382479,false,,,false,,,false,,,,,1,orbitals
ABYDQUAUPQVUSH-UHFFFAOYSA-N,CCC1OC1C(F)(F)F,CompMol20728,false,,,false,,,true,-10.806599617,1.72230005264,12.5288996696,8.37298583984,0.188834741712,1.46199374234,3.71601743814,false,,,false,,,false,,,,,1,orbitals
ABYHKUPLMGNYJM-UHFFFAOYSA-N,CCC1CN(C=O)C1,CompMol3010,false,,,false,,,true,-9.21879959106,1.67190003395,10.890699625,6.70102310181,0.0781737416983,2.31147462047,5.87518246401,false,,,false,,,false,,,,,1,orbitals
ABYOLGKAICXVAX-UHFFFAOYSA-N,O=C1OCCC1C(Cl)Cl,CompMol15229,false,,,false,,,true,-10.6408004761,1.27149999142,11.9123004675,8.38722991943,0.590495765209,2.04345756168,5.19395105013,false,,,false,,,false,,,,,1,orbitals
ABYRFEJYSQJQBL-UHFFFAOYSA-N,COP(=O)(SCl)C(C)(C)C,CompMol24813,false,,,false,,,true,-9.79850006104,0.0467999987304,9.84530005977,7.60271263123,2.09905362129,1.70074716935,4.32286811916,false,,,false,,,false,,,,,1,orbitals
ABYZZNMXHWAONJ-UHFFFAOYSA-N,CN=C(COC)N(C)C,CompMol20844,false,,,false,,,true,-8.49899959564,1.63119995594,10.1301995516,5.92136621475,0.111708119512,1.50466658751,3.82448099184,false,,,false,,,false,,,,,1,orbitals
ABZRLJOIMITSNU-UHFFFAOYSA-N,CCOC(=O)S(=O)(=O)CC,CompMol24673,false,,,false,,,true,-10.3898000717,1.43089997768,11.8207000494,8.29129695892,0.239258095622,1.55341051481,3.94837569714,false,,,false,,,false,,,,,1,orbitals
ABZVKQYPDHKYLX-UHFFFAOYSA-N,COCC1CCS1,CompMol7239,false,,,false,,,true,-8.73229980469,1.42649996281,10.1587997675,6.35506916046,0.911773860455,0.717894142634,1.82470490503,false,,,false,,,false,,,,,1,orbitals
ABZZGZANVYIYNU-UHFFFAOYSA-N,CC1OC1CN(C)C,CompMol11357,false,,,false,,,true,-8.78339958191,1.81140005589,10.5947996378,6.06295633316,0.121308863163,1.01637987078,2.58337995178,false,,,false,,,false,,,,,1,orbitals
ACBVENHVTZEFPB-UHFFFAOYSA-N,COCC1CC2(CC2)C1,CompMol2749,false,,,false,,,true,-9.69919967651,1.77119994164,11.4703996182,7.24015903473,0.0197308845818,0.60462117514,1.53679373941,false,,,false,,,false,,,,,1,orbitals
ACCUSPXLMBBGCR-UHFFFAOYSA-N,CCCCSCCC(=O)OC,CompMol29045,false,,,false,,,true,-8.6919002533,1.4388999939,10.1308002472,6.29235696793,0.339798897505,1.26789574167,3.22266952952,false,,,false,,,false,,,,,1,orbitals
ACDOSNHKQZNNKR-UHFFFAOYSA-N,CN(C(F)(F)F)S(=O)(=O)C(F)(F)F,CompMol30632,false,,,false,,,true,-11.5080003738,1.30509996414,12.8131003379,9.07469558716,0.363886058331,1.55917935103,3.96303861625,false,,,false,,,false,,,,,1,orbitals
ACDSZJPDSVMNNS-UHFFFAOYSA-N,COC(=O)C(F)C(F)(F)CF,CompMol28395,false,,,false,,,true,-11.0761003494,1.49890005589,12.5750004053,8.81718063354,0.33531293273,1.13903826781,2.89514649982,false,,,false,,,false,,,,,1,orbitals
ACDWCTCKZFFHOJ-UHFFFAOYSA-N,CCCON=C(C)CC,CompMol22297,false,,,false,,,true,-9.20090007782,1.81260001659,11.0135000944,6.72225379944,-0.286782205105,0.605465960906,1.53894097065,false,,,false,,,false,,,,,1,orbitals
ACEJSAMVBDUTLX-UHFFFAOYSA-N,CCC(=O)OCOC(=S)CC,CompMol28665,false,,,false,,,true,-9.16489982605,0.606999993324,9.77189981937,6.77695083618,1.7062265873,1.93227894647,4.91136319704,false,,,false,,,false,,,,,1,orbitals
ACELBYFFGZWLJK-UHFFFAOYSA-N,CCOC(=O)Cc1cncs1,CompMol28615,false,,,false,,,true,-9.39630031586,1.24969995022,10.6460002661,6.92598819733,1.01553606987,1.88079161396,4.78049545123,false,,,false,,,false,,,,,1,orbitals
ACEYNPHTZWDGIH-UHFFFAOYSA-N,CC(=O)C(C)N(C)N=O,CompMol17434,false,,,false,,,true,-9.40100002289,1.11979997158,10.5207999945,6.88186216354,1.234577775,0.786582454757,1.9992931801,false,,,false,,,false,,,,,1,orbitals
ACFOGWWQFXCLRY-UHFFFAOYSA-N,CSCC1CCOCC1,CompMol19294,false,,,false,,,true,-8.64470005035,1.45280003548,10.0975000858,6.23761177063,0.298618108034,1.14837040516,2.91886642701,false,,,false,,,false,,,,,1,orbitals
ACFVCOODCMIPEV-UHFFFAOYSA-N,CC1SC(=O)C1(C)C,CompMol8873,false,,,false,,,true,-9.54049968719,1.35790002346,10.8983997107,7.27752733231,0.591219723225,2.0714095084,5.26499781211,false,,,false,,,false,,,,,1,orbitals
ACGHTOCXFLNEEM-UHFFFAOYSA-N,FCCOC[C-]=[O+]P(F)F,a3aec91fc4c5258bc56344e921ff3e93-C4F3H6O2P1-0-1,false,,,false,,,true,,,,6.83752674604,2.24479480287,,,true,5.91032386424,-2.34101849738,false,,,false,,,,,2,orbitals|redox_label
ACIJZLWCOXCMFY-UHFFFAOYSA-N,CC(=O)CCS#N,CompMol8785,false,,,false,,,true,-9.0172996521,-0.723699986935,8.29359966517,6.39145088196,3.21193695068,1.88711009413,4.79655542592,false,,,false,,,false,,,,,1,orbitals
ACJASHDVUUIZNG-UHFFFAOYSA-N,CCOCOS(=O)P(=O)=O,CompMol26530,false,,,false,,,true,-10.0530996323,-2.73350000381,7.31959962849,7.89142179489,4.87185811996,1.67570370611,4.2592139848,false,,,false,,,false,,,,,1,orbitals
ACJKSOKIWJNWTA-UHFFFAOYSA-N,CCC(=O)CC(C#N)C#N,CompMol24641,false,,,false,,,true,-10.0680999756,1.45640003681,11.5245000124,7.65077161789,0.674512267113,2.56289726155,6.51423507521,false,,,false,,,false,,,,,1,orbitals
ACJPFLIEHGFXGP-UHFFFAOYSA-N,CC1(C)CC(=O)OC1=O,CompMol14239,false,,,false,,,true,-10.5853996277,1.41110002995,11.9964996576,8.49552440643,0.41090875864,2.36276209797,6.00554222905,false,,,false,,,false,,,,,1,orbitals
ACJWOOPFDRNMTA-UHFFFAOYSA-N,CC12CCCC(OO1)O2,CompMol17843,false,,,false,,,true,-9.53199958801,1.68019998074,11.2121995688,7.25121307373,0.127504870296,1.3077974692,3.32408960474,false,,,false,,,false,,,,,1,orbitals
ACKALUBLCWJVNB-UHFFFAOYSA-N,CC(=O)OC(C)OC(C)=O,CompMol24816,false,,,false,,,true,-10.5832004547,1.48660004139,12.0698004961,8.70450973511,0.218741700053,1.64424123239,4.17924435319,false,,,false,,,false,,,,,1,orbitals
ACKHNOMRSGHVAK-UHFFFAOYSA-N,COCC(C)(C)C(C)=O,CompMol3631,false,,,false,,,true,-9.41670036316,1.57039999962,10.9871003628,7.0333647728,0.12913377583,1.40897852972,3.58126620845,false,,,false,,,false,,,,,1,orbitals
ACLJLBKBIHHLIJ-UHFFFAOYSA-N,CC(C)(C)c1ccns1,CompMol16804,false,,,false,,,true,-9.62419986725,1.20580005646,10.8299999237,7.20280504227,1.0790592432,1.76229993839,4.47931965277,false,,,false,,,false,,,,,1,orbitals
ACMMYIXVAQLXFU-UHFFFAOYSA-N,ClC1(Cl)C2OCCOC21,CompMol13948,false,,,false,,,true,-9.37569999695,1.25499999523,10.6306999922,7.18532133102,0.587413072586,1.62231820955,4.12352158721,false,,,false,,,false,,,,,1,orbitals
ACMNDNGADGIGPG-UHFFFAOYSA-N,COC(C)OCCSC,CompMol15168,false,,,false,,,true,-8.67570018768,1.47019994259,10.1459001303,6.27697896957,0.249902099371,1.17676043896,2.99102669529,false,,,false,,,false,,,,,1,orbitals
ACMXXFMEEVQGSS-UHFFFAOYSA-N,CCON1CCC1,CompMol7632,false,,,false,,,true,-9.13759994507,1.88059997559,11.0181999207,6.49819564819,-0.0986074209213,0.317719394358,0.807562150013,false,,,false,,,false,,,,,1,orbitals
ACNDYKRXFBKWJF-UHFFFAOYSA-L,Cl.Cl.Cl.Cl.NCCN.NCCN.[Cl-].[Cl-].[Zn+2],bis-ethylenediammonium tetrachlorozincate dichloride,false,,,false,,,false,,,,,,,,false,,,true,1752,298,false,,,,,0,density
ACNIAEWJDGNJQL-UHFFFAOYSA-N,CC1(C=O)CC1(F)F,CompMol9143,false,,,false,,,true,-10.0374002457,1.42980003357,11.4672002793,7.62658786774,0.927843093872,1.3499732311,3.43128969879,false,,,false,,,false,,,,,1,orbitals
ACNYCRSIKCTCRU-UHFFFAOYSA-N,CCCCOOC(=O)C(C)Cl,CompMol29279,false,,,false,,,true,-10.5823001862,1.34089994431,11.9232001305,8.37414932251,0.597278058529,0.420396097085,1.06854029703,false,,,false,,,false,,,,,1,orbitals
ACODVNGZVRBICR-UHFFFAOYSA-N,COCC(OC)C1CO1,CompMol14195,false,,,false,,,true,-9.78849983215,1.70749998093,11.4959998131,7.45469856262,0.0419817715883,0.953983569975,2.42478437428,false,,,false,,,false,,,,,1,orbitals
ACOYDBNYJYJYNK-UHFFFAOYSA-N,COCC(Cl)CC(C)C,CompMol14171,false,,,false,,,true,-9.76220035553,1.50119996071,11.2634003162,7.40101099014,0.394950896502,0.681688750552,1.7326799774,false,,,false,,,false,,,,,1,orbitals
ACPCYGPAZHEGPL-UHFFFAOYSA-N,FC(F)(F)COC(F)(Cl)Cl,CompMol27362,false,,,false,,,true,-11.4843997955,1.13409996033,12.6184997558,9.44605541229,0.780846834183,1.07608993188,2.73514778899,false,,,false,,,false,,,,,1,orbitals
ACQKNMDFJQYKIP-UHFFFAOYSA-N,C1CC2CSC(CO1)C2,CompMol20666,false,,,false,,,true,-8.48379993439,1.4048999548,9.88869988919,6.12954521179,0.317038297653,0.890104802716,2.2624207429,false,,,false,,,false,,,,,1,orbitals
ACQSGCCHYXQFMV-UHFFFAOYSA-N,C#CC1CCS(=O)C1=O,CompMol15186,false,,,false,,,true,-9.19589996338,0.321500003338,9.51739996672,6.97198534012,1.96344232559,2.56970719349,6.5315441957,false,,,false,,,false,,,,,1,orbitals
ACQTWCDABAKNDU-UHFFFAOYSA-N,CN(C)SCC(C)(C)C,CompMol22623,false,,,false,,,true,-8.30710029602,1.44219994545,9.74930024147,5.86558961868,0.285263866186,0.599781311996,1.52449203434,false,,,false,,,false,,,,,1,orbitals
ACRAJZDZDCQWMB-UHFFFAOYSA-N,CCCCCCCCN(CCCCCCCC)c1ccc(N=Nc2ccc(-c3ccc(C#N)c(C#N)c3)c(C#N)c2)cc1,"4-((4-(dioctylamino)phenyl)diazenyl)-[1,1'-biphenyl]-2,3',4'-tricarbonitrile",false,,,false,,,false,,,,,,,,false,,,true,1124,296,false,,,,,0,density
ACRRCGMAIOYURZ-UHFFFAOYSA-N,COC1(C)OCCCCO1,CompMol22919,false,,,false,,,true,-9.81490039825,1.68400001526,11.4989004135,7.51125144958,0.00407189875841,0.738092526791,1.87604407672,false,,,false,,,false,,,,,1,orbitals
ACRWYXSKEHUQDB-UHFFFAOYSA-N,N#CCCc1ccccc1,3-phenylpropanenitrile,false,,,false,,,false,,,,,,,,false,,,true,996.44,298.15,false,,,,,0,density
ACRZQJXIRZKGCB-UHFFFAOYSA-N,CS(=O)C=CCCC#N,CompMol15002,false,,,false,,,true,-9.05630016327,1.39339995384,10.4497001171,6.70964765549,0.368936210871,1.90043362748,4.83042046982,false,,,false,,,false,,,,,1,orbitals
ACUISLQHCITXHY-UHFFFAOYSA-N,CCC1COC1CCl,CompMol9187,false,,,false,,,true,-9.74650001526,1.49639999866,11.2429000139,7.29988288879,0.412924855947,2.00596276689,5.09864878771,false,,,false,,,false,,,,,1,orbitals
ACUZBTBIZIJOLG-UHFFFAOYSA-N,N#CC1CC12COC2,CompMol10316,false,,,false,,,true,-9.7327003479,1.70169997215,11.43440032,7.31219816208,0.186029851437,2.10722519874,5.35603221671,false,,,false,,,false,,,,,1,orbitals
ACVFZDKKWCHRGF-UHFFFAOYSA-N,O=C1CCON1CC1CO1,CompMol23635,false,,,false,,,true,-9.01109981537,1.57729995251,10.5883997679,6.60135984421,0.15994951129,1.90309140988,4.83717587886,false,,,false,,,false,,,,,1,orbitals
ACVPSWNLHSVZCP-UHFFFAOYSA-N,O=C1CCC2CCN1C2,CompMol20379,false,,,false,,,true,-9.3516998291,1.67270004749,11.0243998766,6.84190177917,0.0884177908301,2.18650790042,5.55754874408,false,,,false,,,false,,,,,1,orbitals
ACWFISNVROETAY-UHFFFAOYSA-N,CN(C)C(Cl)(Cl)N(C)C,CompMol14771,false,,,false,,,true,-9.18770027161,1.19439995289,10.3821002245,6.79171895981,0.558799982071,1.30123744443,3.30741568492,false,,,false,,,false,,,,,1,orbitals
ACWWGUXEKWTJSX-UHFFFAOYSA-N,O=C1OCCC1S(=O)(=O)F,CompMol22731,false,,,false,,,true,-11.0483999252,1.25689995289,12.3052998781,8.77877235413,0.389653980732,2.36843004435,6.01994871177,false,,,false,,,false,,,,,1,orbitals
ACWYYBSOWMTNPX-UHFFFAOYSA-N,N#CC12C3CCCC1C32,CompMol17399,false,,,false,,,true,-9.48419952393,1.67859995365,11.1627994776,7.05809259415,-0.00850116834044,2.36893840235,6.02124082893,false,,,false,,,false,,,,,1,orbitals
ACYKQUSAYWKIGS-UHFFFAOYSA-N,CCC(=O)OC1(C)CC1,CompMol17791,false,,,false,,,true,-10.0790996552,1.64069998264,11.7197996378,7.74064874649,0.838349580765,0.848038931814,2.1554999639,false,,,false,,,false,,,,,1,orbitals
ACYQYBAHTSKBLM-UHFFFAOYSA-N,FC(F)OC(F)(F)F,CompMol9124,false,,,false,,,true,-13.3388996124,1.60959994793,14.9484995603,11.0828714371,0.0951223447919,0.726139865629,1.84566344237,false,,,false,,,false,,,,,1,orbitals
ACYSJALOFWHUEX-UHFFFAOYSA-N,Fc1cc(Cl)nc(F)n1,CompMol20837,false,,,false,,,true,-10.5724000931,0.407499998808,10.9799000919,8.17461395264,1.91333603859,1.35708966411,3.4493778673,false,,,false,,,false,,,,,1,orbitals
ACZIIAYMCSXFNQ-UHFFFAOYSA-N,O=Cc1ncc(Cl)cn1,CompMol17123,false,,,false,,,true,-10.1911001205,-0.274800002575,9.91630011792,7.9154958725,2.48224329948,1.79643228622,4.56607542748,false,,,false,,,false,,,,,1,orbitals
ACZNBCPYVKIKDN-UHFFFAOYSA-N,CCOc1cnno1,CompMol3374,false,,,false,,,true,-9.49059963226,1.391299963,10.8818995953,7.07001543045,1.02324879169,2.12987430215,5.41360049542,false,,,false,,,false,,,,,1,orbitals
ACZZZYSDUYKBSE-UHFFFAOYSA-N,CCC1CCC(F)O1,CompMol10760,false,,,false,,,true,-10.3859996796,1.74709999561,12.1330996752,7.96156215668,0.108778372407,1.41640024934,3.60013033812,false,,,false,,,false,,,,,1,orbitals
ADALJIOSXJPEFD-UHFFFAOYSA-N,C=CCOC(C)(C)C=C,CompMol20976,false,,,false,,,true,-9.61330032349,1.66270005703,11.2760003805,7.05191993713,-0.307380259037,0.85449423309,2.17190770316,false,,,false,,,false,,,,,1,orbitals
ADAUKLBBKSPVHE-UHFFFAOYSA-N,CC(=O)C(Cl)(Cl)CC=O,CompMol19167,false,,,false,,,true,-10.1295003891,0.888400018215,11.0179004073,7.80726337433,1.24618792534,0.78971341947,2.00725129862,false,,,false,,,false,,,,,1,orbitals
ADBKQGVMPICYRV-UHFFFAOYSA-N,CCC1=COC=CC1,CompMol1468,false,,,false,,,true,-8.19330024719,1.58270001411,9.7760002613,5.78500890732,0.176721960306,0.68391104602,1.73832848907,false,,,false,,,false,,,,,1,orbitals
ADCGIHGQEBDPKZ-UHFFFAOYSA-N,CCCCOC(=O)C=C(Cl)Cl,CompMol28837,false,,,false,,,true,-10.1068000793,0.365599989891,10.4724000692,7.80517578125,1.89321994781,1.27276854402,3.23505495771,false,,,false,,,false,,,,,1,orbitals
ADDORFBRRWECKX-UHFFFAOYSA-N,CC1CCCN(N=O)C1,CompMol14300,false,,,false,,,true,-9.20559978485,1.41519999504,10.6207997799,6.61767292023,0.98584574461,2.37896633304,6.04672928639,false,,,false,,,false,,,,,1,orbitals
ADDSSHGXUREOQA-UHFFFAOYSA-N,CCOC(=O)SC(C)(C)C#N,CompMol28870,false,,,false,,,true,-10.079000473,1.38390004635,11.4629005194,7.76208353043,0.79529851675,1.90638717648,4.84555288199,false,,,false,,,false,,,,,1,orbitals
ADEKBZBYLJOPRS-UHFFFAOYSA-N,CCCPOPCCC,CompMol22421,false,,,false,,,true,-8.56890010834,1.69210004807,10.2610001564,6.20265436172,0.39801248908,0.884920641655,2.24924391981,false,,,false,,,false,,,,,1,orbitals
ADFIXVQJKJPAFB-UHFFFAOYSA-N,CCC(Cl)OCC(C)C,CompMol16116,false,,,false,,,true,-10.3805999756,1.53110003471,11.9117000103,7.99244022369,0.39229169488,1.18108538243,3.0020196051,false,,,false,,,false,,,,,1,orbitals
ADIWOXLMVNWGTD-UHFFFAOYSA-N,O[P-][O+]=CCOCCF,84a635271c4fddb04b12de734b6e0350-C4F1H8O3P1-0-1,false,,,false,,,true,,,,4.3944220956,2.42634310647,,,true,4.23680550597,-3.04967457887,false,,,false,,,,,2,orbitals|redox_label
ADJAMKCMACNXNS-UHFFFAOYSA-N,CCCCCC1=C(C)O1,CompMol18044,false,,,false,,,true,-7.49749994278,1.70609998703,9.20359992981,4.98661184311,0.142532676458,1.36892163069,3.47945172662,false,,,false,,,false,,,,,1,orbitals
ADKGYJFTUQYTIF-UHFFFAOYSA-N,C1OCOOCO1,CompMol7637,false,,,false,,,true,-10.4489002228,1.64269995689,12.0916001797,8.1841878891,0.132669627666,0.82124254534,2.0873903431,false,,,false,,,false,,,,,1,orbitals
ADKHHNSJNDRLHQ-UHFFFAOYSA-N,CP1(=O)CCC(=O)CC1,CompMol15760,false,,,false,,,true,-9.56820011139,1.483700037,11.0519001484,7.19883966446,0.538563191891,1.67523168049,4.25801421534,false,,,false,,,false,,,,,1,orbitals
ADKNQGAZIQZFQV-UHFFFAOYSA-N,C#CC(C)(C)OCCC,CompMol2756,false,,,false,,,true,-10.0447998047,1.69729995728,11.742099762,7.527094841,-0.229065209627,0.589872634968,1.49930668945,false,,,false,,,false,,,,,1,orbitals
ADKOLDVQTBONKJ-UHFFFAOYSA-N,O=C(F)C(=O)OP,CompMol8451,false,,,false,,,true,-10.1610002518,-0.244299992919,9.91670025888,7.56574726105,2.44791603088,0.957486727935,2.43368851367,false,,,false,,,false,,,,,1,orbitals
ADMDBEPMROQPAH-UHFFFAOYSA-N,Cc1ccc(SF)o1,CompMol11171,false,,,false,,,true,-8.13720035553,0.293099999428,8.43030035496,5.85371446609,2.00492668152,1.11056147768,2.82276571894,false,,,false,,,false,,,,,1,orbitals
ADMRSACKPRFALG-UHFFFAOYSA-N,CCC(F)(C(C)=O)C(C)=O,CompMol26097,false,,,false,,,true,-9.74650001526,0.958400011063,10.7049000263,7.58976078033,1.20420753956,0.978938112297,2.48821249422,false,,,false,,,false,,,,,1,orbitals
ADMYCCFQJSSSLT-UHFFFAOYSA-N,O=NC(F)(F)C(=O)Cl,CompMol12803,false,,,false,,,true,-10.48939991,-1.39359998703,9.09579992297,8.29726600647,3.5827896595,0.40292922412,1.02414393428,false,,,false,,,false,,,,,1,orbitals
ADNAPRCXSGMYRO-UHFFFAOYSA-N,C#CC(C)(CC)OC,CompMol12059,false,,,false,,,true,-10.0650997162,1.71249997616,11.7775996924,7.56772565842,0.133997648954,0.60872777443,1.54723167367,false,,,false,,,false,,,,,1,orbitals
ADNKDWOSGDBQHM-UHFFFAOYSA-N,CC(F)S(C)(=O)=O,CompMol7556,false,,,false,,,true,-10.7337999344,1.47409999371,12.2078999281,8.49752521515,0.231365576386,1.61348573136,4.10107166692,false,,,false,,,false,,,,,1,orbitals
ADNKGCOODYLHIF-UHFFFAOYSA-N,CCN1CCC(C)C1C,CompMol19776,false,,,false,,,true,-8.53870010376,1.94340002537,10.4821001291,5.82172489166,-0.342461854219,0.447700343049,1.13794076791,false,,,false,,,false,,,,,1,orbitals
ADNWQPDFLXARGR-UHFFFAOYSA-N,CCC(CN=O)N=O,CompMol12978,false,,,false,,,true,-9.20820045471,-0.202600002289,9.00560045242,6.94924163818,2.23736619949,0.774860876067,1.96949989881,false,,,false,,,false,,,,,1,orbitals
ADOXBGYCQOIRKH-UHFFFAOYSA-N,CCC(C)=C(C)CC#N,CompMol13878,false,,,false,,,true,-9.00220012665,1.69340002537,10.695600152,6.4188451767,-0.0625161379576,2.19404516228,5.57670655283,false,,,false,,,false,,,,,1,orbitals
ADPNFZFLFPGUDG-UHFFFAOYSA-N,C#CC(C)OC(=O)COC,CompMol27407,false,,,false,,,true,-9.92930030823,1.52820003033,11.4575003386,7.65134382248,-0.0667116269469,0.943935349708,2.39924434586,false,,,false,,,false,,,,,1,orbitals
ADQIZAOHHSEGDP-UHFFFAOYSA-N,CN1CCC2(C)OC2C1,CompMol14942,false,,,false,,,true,-8.46360015869,1.71109998226,10.1747001409,5.8516664505,0.103258289397,1.19918002181,3.04801159093,false,,,false,,,false,,,,,1,orbitals
ADQMWVNTGJUWGE-UHFFFAOYSA-N,CCON(OCC)C(=O)CC,CompMol27617,false,,,false,,,true,-9.58549976349,1.64289999008,11.2283997536,7.1559472084,0.124023161829,1.92955744996,4.90444584289,false,,,false,,,false,,,,,1,orbitals
ADQZRFNEMNNSEH-UHFFFAOYSA-N,N#CCCC1=CCCC1,CompMol15835,false,,,false,,,true,-9.02009963989,1.68320000172,10.7032996416,6.43056488037,-0.0544313378632,2.14268874237,5.44617155366,false,,,false,,,false,,,,,1,orbitals
ADRGFACUJHOLFS-UHFFFAOYSA-N,CC(=O)Oc1ncno1,CompMol3518,false,,,false,,,true,-11.0747995377,1.37179994583,12.4465994835,8.69884490967,0.951313614845,1.41523890057,3.59717848398,false,,,false,,,false,,,,,1,orbitals
ADSBJVMKLYSHSH-UHFFFAOYSA-N,CCN(COC)C(=O)OCC(F)(F)F,CompMol30784,false,,,false,,,true,-9.73770046234,1.53600001335,11.2737004757,7.32334852219,0.149238154292,1.18369798943,3.00866018973,false,,,false,,,false,,,,,1,orbitals
ADSFIVRAKNDTIX-UHFFFAOYSA-N,CCOC(=O)CN(C)CN(C)C,CompMol29898,false,,,false,,,true,-8.55169963837,1.59829998016,10.1499996185,6.05106019974,0.120017953217,0.972787363823,2.47257885098,false,,,false,,,false,,,,,1,orbitals
ADTNPYOTXWSUIA-UHFFFAOYSA-N,COC(=O)C(F)CC(F)(F)F,CompMol28728,false,,,false,,,true,-10.9336996078,1.52760004997,12.4612996578,8.6413526535,0.361135303974,0.79480482539,2.02019236166,false,,,false,,,false,,,,,1,orbitals
ADUGEQJIRGCQTO-UHFFFAOYSA-N,C1CCOOCOC1,CompMol10266,false,,,false,,,true,-9.74009990692,1.76450002193,11.5045999288,7.4996714592,0.0426313020289,0.985697094004,2.50539211213,false,,,false,,,false,,,,,1,orbitals
ADUKLIOGUJGWMP-UHFFFAOYSA-N,CCc1ccnc(F)c1,CompMol4360,false,,,false,,,true,-9.67860031128,1.21220004559,10.8908003569,7.16136264801,1.13877117634,2.14281436329,5.44649085019,false,,,false,,,false,,,,,1,orbitals
ADUSGCDOUMBLKE-UHFFFAOYSA-N,C1=CC2(CCO2)CO1,CompMol11302,false,,,false,,,true,-8.78499984741,1.61000001431,10.3949998617,6.30676031113,0.169792041183,1.01777898738,2.58693615147,false,,,false,,,false,,,,,1,orbitals
ADUUSAMYRUNRET-UHFFFAOYSA-N,C=CC(=S)N(C)C(C)C,CompMol14377,false,,,false,,,true,-8.36890029907,0.792900025845,9.16180032492,5.92307758331,1.4852489233,2.84764040784,7.237979963,false,,,false,,,false,,,,,1,orbitals
ADVDGYBOPBLTHL-UHFFFAOYSA-N,CC(=O)OCCC1CC1(C)C,CompMol29392,false,,,false,,,true,-9.69989967346,1.55939996243,11.2592996359,7.17749214172,0.13667781651,0.937448972542,2.38275761958,false,,,false,,,false,,,,,1,orbitals
ADVJRWVRPYKICJ-UHFFFAOYSA-N,C1OCC(C2CC2)CO1,CompMol5681,false,,,false,,,true,-9.79459953308,1.70550000668,11.5000995398,7.53234767914,-0.00830158498138,1.11023593393,2.82193826926,false,,,false,,,false,,,,,1,orbitals
ADXWSSBJFGSQGZ-UHFFFAOYSA-N,CC(=O)OCn1cnnn1,CompMol24644,false,,,false,,,true,-10.9364004135,1.42499995232,12.3614003658,8.62111759186,0.975782811642,2.89139206175,7.34918557501,false,,,false,,,false,,,,,1,orbitals
ADZAAKGRMMGJKM-UHFFFAOYSA-N,O=[N+]([O-])OCC1CO1,CompMol9474,false,,,false,,,true,-10.7100000381,0.493099987507,11.2031000256,8.23475551605,1.68424224854,1.0184462629,2.58863219667,false,,,false,,,false,,,,,1,orbitals
ADZALXPJWANRRV-UHFFFAOYSA-N,CCCN(C)C(F)(F)F,CompMol15859,false,,,false,,,true,-9.74810028076,1.72730004787,11.4754003286,7.17135763168,-0.154499992728,1.39158559226,3.537057771,false,,,false,,,false,,,,,1,orbitals
