inchikey,in_target_key_set,in_publishable_pure_subset,n_epsilon_observations,n_viscosity_observations,has_epsilon_and_viscosity,in_walden_pair_set,n_walden_pairs,key_carries_admissible_dn,admissible_dn_value,admissible_dn_source_id,admissible_dn_source_doi,key_carries_predicted_dn,predicted_dn_value,predicted_dn_source_id,dn_channel_status
YEJRWHAVMIAJKC-UHFFFAOYSA-N,true,true,5,76,true,true,35,false,,,,false,,,no_dn
YEYKMVJDLWJFOA-UHFFFAOYSA-N,true,true,3,1,true,true,1,false,,,,false,,,no_dn
YFCGDEUVHLPRCZ-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
YFMFNYKEUDLDTL-UHFFFAOYSA-N,true,true,144,0,false,false,0,false,,,,false,,,no_dn
YFNKIDBQEZZDLK-UHFFFAOYSA-N,true,true,8,0,false,false,0,false,,,,false,,,no_dn
YGHRJJRRZDOVPD-UHFFFAOYSA-N,true,true,0,2,false,false,0,false,,,,false,,,no_dn
YGYAWVDWMABLBF-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
YHASWHZGWUONAO-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
YHRUOJUYPBUZOS-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
YIBXYMGXPUOVPU-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
YIWUKEYIRIRTPP-UHFFFAOYSA-N,true,true,3,2,true,false,0,false,,,,false,,,no_dn
YJTKZCDBKVTVBY-UHFFFAOYSA-N,true,true,0,2,false,false,0,false,,,,false,,,no_dn
YKYONYBAUNKHLG-UHFFFAOYSA-N,true,true,0,24,false,false,0,false,,,,true,15.007876,solvfunc87_predicted_dn,predicted_dn_only
YLQBMQCUIZJEEH-UHFFFAOYSA-N,true,true,11,2,true,true,2,false,,,,false,,,no_dn
YLYBTZIQSIBWLI-UHFFFAOYSA-N,true,true,0,8,false,false,0,false,,,,false,,,no_dn
YMWUJEATGCHHMB-UHFFFAOYSA-N,true,true,0,4,false,false,0,false,,,,false,,,no_dn
YNAVUWVOSKDBBP-UHFFFAOYSA-N,true,true,0,4,false,false,0,false,,,,false,,,no_dn
YNPNZTXNASCQKK-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
YNQLUTRBYVCPMQ-UHFFFAOYSA-N,true,true,0,11,false,false,0,false,,,,false,,,no_dn
YPFDHNVEDLHUCE-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
YRHYCMZPEVDGFQ-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
YRKCREAYFQTBPV-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
YSIMAPNUZAVQER-UHFFFAOYSA-N,true,true,0,2,false,false,0,false,,,,false,,,no_dn
YSMRWXYRXBRSND-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
YTGSYRVSBPFKMQ-UHFFFAOYSA-N,true,true,0,7,false,false,0,false,,,,false,,,no_dn
YTPLMLYBLZKORZ-UHFFFAOYSA-N,true,true,0,15,false,false,0,false,,,,false,,,no_dn
YUMSFAHUVUYTKV-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
YXCDJKQYFBEAOU-UHFFFAOYSA-N,true,true,0,3,false,false,0,false,,,,false,,,no_dn
YXFVVABEGXRONW-UHFFFAOYSA-N,true,true,73,21,true,false,0,false,,,,false,,,no_dn
YYGNTYWPHWGJRM-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
YYLLIJHXUHJATK-UHFFFAOYSA-N,true,true,0,5,false,false,0,false,,,,false,,,no_dn
YYZUSRORWSJGET-UHFFFAOYSA-N,true,true,0,2,false,false,0,false,,,,false,,,no_dn
YZWRNSARCRTXDS-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
ZAFNJMIOTHYJRJ-UHFFFAOYSA-N,true,true,0,2,false,false,0,false,,,,false,,,no_dn
ZAFQKNMWLKQGSY-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
ZAGHKONXGGSVDV-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
ZAZKJZBWRNNLDS-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
ZBCBWPMODOFKDW-UHFFFAOYSA-N,true,true,6,2,true,true,1,false,,,,false,,,no_dn
ZCZSIDMEHXZRLG-UHFFFAOYSA-N,true,true,0,11,false,false,0,false,,,,false,,,no_dn
ZDHXKXAHOVTTAH-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
ZDPHROOEEOARMN-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
ZEOVXNVKXIPWMS-UHFFFAOYSA-N,true,true,0,2,false,false,0,false,,,,false,,,no_dn
ZFFMLCVRJBZUDZ-UHFFFAOYSA-N,true,true,0,5,false,false,0,false,,,,false,,,no_dn
ZHNUHDYFZUAESO-UHFFFAOYSA-N,true,true,2,2,true,true,2,false,,,,false,,,no_dn
ZIBGPFATKBEMQZ-UHFFFAOYSA-N,true,true,3,2,true,true,1,false,,,,false,,,no_dn
ZISSAWUMDACLOM-UHFFFAOYSA-N,true,true,0,2,false,false,0,false,,,,false,,,no_dn
ZIUSEGSNTOUIPT-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
ZJIJAJXFLBMLCK-UHFFFAOYSA-N,true,true,0,2,false,false,0,false,,,,false,,,no_dn
ZJMWRROPUADPEA-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
ZLCSFXXPPANWQY-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
ZMANZCXQSJIPKH-UHFFFAOYSA-N,true,true,0,2,false,false,0,false,,,,false,,,no_dn
ZMQAAUBTXCXRIC-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
ZMXDDKWLCZADIW-UHFFFAOYSA-N,true,true,107,1,true,false,0,false,,,,false,,,no_dn
ZNNZYHKDIALBAK-UHFFFAOYSA-M,true,false,0,54,false,false,0,false,,,,false,,,no_dn
ZNQVEEAIQZEUHB-UHFFFAOYSA-N,true,true,5,4,true,true,3,false,,,,false,,,no_dn
ZNSMNVMLTJELDZ-UHFFFAOYSA-N,true,true,0,3,false,false,0,false,,,,false,,,no_dn
ZNYRFEPBTVGZDN-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
ZOCHHNOQQHDWHG-UHFFFAOYSA-N,true,true,0,14,false,false,0,false,,,,false,,,no_dn
ZPOLOEWJWXZUSP-WAYWQWQTSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
ZPQOPVIELGIULI-UHFFFAOYSA-N,true,false,0,1,false,false,0,false,,,,false,,,no_dn
ZPTRYWVRCNOTAS-UHFFFAOYSA-M,true,true,1,0,false,false,0,false,,,,false,,,no_dn
ZPTVNYMJQHSSEA-UHFFFAOYSA-N,true,true,0,2,false,false,0,false,,,,false,,,no_dn
ZPVFWPFBNIEHGJ-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
ZQPPMHVWECSIRJ-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
ZQZCOBSUOFHDEE-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
ZRSNZINYAWTAHE-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
ZSIAUFGUXNUGDI-UHFFFAOYSA-N,true,true,8,3,true,true,8,false,,,,false,,,no_dn
ZSWFCLXCOIISFI-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
ZTOMUSMDRMJOTH-UHFFFAOYSA-N,true,true,31,0,false,false,0,false,,,,false,,,no_dn
ZTQSAGDEMFDKMZ-UHFFFAOYSA-N,true,true,0,2,false,false,0,false,,,,false,,,no_dn
ZTWVDFVGJLMQNA-UHFFFAOYSA-O,true,true,0,8,false,false,0,false,,,,false,,,no_dn
ZUBZATZOEPUUQF-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
ZUHZGEOKBKGPSW-UHFFFAOYSA-N,true,true,6,1,true,true,2,false,,,,false,,,no_dn
ZUOUZKKEUPVFJK-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
ZVFDTKUVRCTHQE-UHFFFAOYSA-N,true,true,0,2,false,false,0,false,,,,false,,,no_dn
ZWEHNKRNPOVVGH-UHFFFAOYSA-N,true,true,4,17,true,true,2,false,,,,false,,,no_dn
ZWRUINPWMLAQRD-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,true,true,10,17,true,true,8,false,,,,false,,,no_dn
ZXHQLEQLZPJIFG-UHFFFAOYSA-N,true,true,0,2,false,false,0,false,,,,false,,,no_dn
ZXIJMRYMVAMXQP-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
ZYVYEJXMYBUCMN-UHFFFAOYSA-N,true,true,0,10,false,false,0,false,,,,false,,,no_dn
ZZTIVAZABUKNOJ-UHFFFAOYSA-N,true,true,0,1,false,false,0,false,,,,false,,,no_dn
